Crash ID,Crash Type,Speed Limit,Time,Year,Month,Dayweek,Day of week,Time of day
20241190,Single,80,10:45,2024,7,Wednesday,Weekday,Day
20241097,Single,100,13:00,2024,7,Wednesday,Weekday,Day
20242265,Multiple,100,13:59,2024,7,Wednesday,Weekday,Day
20241250,Single,70,14:15,2024,7,Wednesday,Weekday,Day
20242200,Single,100,16:30,2024,7,Wednesday,Weekday,Day
20242234,Single,100,18:30,2024,7,Wednesday,Weekday,Night
20242048,Single,70,22:22,2024,7,Wednesday,Weekday,Night
20242003,Single,80,12:50,2024,6,Friday,Weekday,Day
20243252,Multiple,80,14:00,2024,6,Friday,Weekday,Day
20243061,Single,100,14:00,2024,6,Friday,Weekday,Day
20242162,Single,80,14:39,2024,6,Friday,Weekday,Day
20244071,Single,80,16:48,2024,6,Friday,Weekday,Day
20241047,Single,50,17:15,2024,6,Friday,Weekday,Day
20241205,Single,60,17:45,2024,6,Friday,Weekday,Day
20241024,Single,60,18:20,2024,6,Friday,Weekend,Night
20242096,Single,80,19:08,2024,6,Friday,Weekend,Night
20242240,Single,60,21:04,2024,6,Friday,Weekend,Night
20243139,Single,40,23:00,2024,6,Friday,Weekend,Night
20243075,Single,70,3:00,2024,6,Monday,Weekend,Night
20244051,Single,60,8:40,2024,6,Monday,Weekday,Day
20241070,Single,100,9:30,2024,6,Monday,Weekday,Day
20244079,Single,50,9:30,2024,6,Monday,Weekday,Day
20243051,Multiple,100,10:00,2024,6,Monday,Weekday,Day
20242237,Single,80,10:24,2024,6,Monday,Weekday,Day
20243148,Single,100,11:00,2024,6,Monday,Weekday,Day
20242157,Single,60,13:38,2024,6,Monday,Weekday,Day
20244022,Single,80,14:51,2024,6,Monday,Weekday,Day
20241142,Single,80,15:15,2024,6,Monday,Weekday,Day
20241124,Single,100,15:20,2024,6,Monday,Weekday,Day
20241010,Single,110,17:20,2024,6,Monday,Weekday,Day
20241252,Single,80,19:10,2024,6,Monday,Weekday,Night
20243155,Single,60,22:00,2024,6,Monday,Weekday,Night
20243163,Single,100,0:00,2024,6,Saturday,Weekend,Night
20243269,Single,80,16:00,2024,6,Saturday,Weekend,Day
20243056,Single,60,23:00,2024,6,Saturday,Weekend,Night
20243049,Single,40,0:00,2024,6,Sunday,Weekend,Night
20243103,Single,10,3:00,2024,6,Sunday,Weekend,Night
20242233,Single,50,3:55,2024,6,Sunday,Weekend,Night
20243014,Single,100,9:00,2024,6,Sunday,Weekend,Day
20241198,Single,70,9:13,2024,6,Sunday,Weekend,Day
20242249,Single,70,10:45,2024,6,Sunday,Weekend,Day
20243154,Multiple,100,11:00,2024,6,Sunday,Weekend,Day
20241100,Single,50,12:09,2024,6,Sunday,Weekend,Day
20241074,Single,80,12:15,2024,6,Sunday,Weekend,Day
20243263,Single,100,13:00,2024,6,Sunday,Weekend,Day
20242016,Single,70,13:00,2024,6,Sunday,Weekend,Day
20244017,Single,90,14:02,2024,6,Sunday,Weekend,Day
20244009,Single,50,16:15,2024,6,Sunday,Weekend,Day
20242085,Single,60,16:50,2024,6,Sunday,Weekend,Day
20244012,Single,110,20:19,2024,6,Sunday,Weekend,Night
20243205,Single,80,21:00,2024,6,Sunday,Weekend,Night
20241035,Single,50,23:15,2024,6,Sunday,Weekend,Night
20241161,Single,60,8:40,2024,6,Thursday,Weekday,Day
20241062,Single,80,17:19,2024,6,Thursday,Weekday,Day
20243119,Single,70,18:00,2024,6,Thursday,Weekday,Night
20241155,Single,60,19:18,2024,6,Thursday,Weekday,Night
20243152,Single,80,21:00,2024,6,Thursday,Weekday,Night
20243053,Single,60,6:00,2024,6,Tuesday,Weekday,Day
20241039,Single,80,6:00,2024,6,Tuesday,Weekday,Day
20242154,Multiple,110,7:40,2024,6,Tuesday,Weekday,Day
20243215,Single,80,8:00,2024,6,Tuesday,Weekday,Day
20243026,Single,60,10:00,2024,6,Tuesday,Weekday,Day
20241050,Single,80,11:29,2024,6,Tuesday,Weekday,Day
20243271,Single,100,14:00,2024,6,Tuesday,Weekday,Day
20241133,Single,100,15:15,2024,6,Tuesday,Weekday,Day
20248008,Single,60,17:05,2024,6,Tuesday,Weekday,Day
20244037,Single,50,21:20,2024,6,Tuesday,Weekday,Night
20242143,Single,40,0:41,2024,6,Wednesday,Weekday,Night
20241273,Single,50,3:23,2024,6,Wednesday,Weekday,Night
20242067,Single,100,6:15,2024,6,Wednesday,Weekday,Day
20242214,Single,80,9:00,2024,6,Wednesday,Weekday,Day
20243238,Single,100,12:00,2024,6,Wednesday,Weekday,Day
20242011,Single,60,13:35,2024,6,Wednesday,Weekday,Day
20241180,Single,50,17:20,2024,6,Wednesday,Weekday,Day
20241059,Single,50,17:25,2024,6,Wednesday,Weekday,Day
20241021,Single,60,17:50,2024,6,Wednesday,Weekday,Day
20242254,Single,80,21:12,2024,6,Wednesday,Weekday,Night
20243256,Single,50,23:00,2024,6,Wednesday,Weekday,Night
20241245,Single,80,23:00,2024,6,Wednesday,Weekday,Night
20243126,Single,80,14:00,2024,5,Friday,Weekday,Day
20244082,Multiple,100,14:10,2024,5,Friday,Weekday,Day
20241108,Single,60,15:30,2024,5,Friday,Weekday,Day
20242137,Single,70,18:10,2024,5,Friday,Weekend,Night
20241005,Single,60,18:55,2024,5,Friday,Weekend,Night
20241051,Single,100,20:40,2024,5,Friday,Weekend,Night
20243128,Single,80,21:00,2024,5,Friday,Weekend,Night
20242109,Single,60,21:45,2024,5,Friday,Weekend,Night
20241116,Single,70,22:40,2024,5,Friday,Weekend,Night
20243226,Single,100,12:00,2024,5,Monday,Weekday,Day
20242092,Single,80,17:54,2024,5,Monday,Weekday,Day
20242125,Single,60,19:30,2024,5,Monday,Weekday,Night
20244077,Single,50,14:45,2024,5,Saturday,Weekend,Day
20242049,Single,40,16:36,2024,5,Saturday,Weekend,Day
20243265,Single,50,17:00,2024,5,Saturday,Weekend,Day
20243122,Single,60,0:00,2024,5,Sunday,Weekend,Night
20243151,Single,10,12:00,2024,5,Sunday,Weekend,Day
20241283,Single,100,14:00,2024,5,Sunday,Weekend,Day
20242262,Single,60,16:00,2024,5,Sunday,Weekend,Day
20242100,Single,100,16:22,2024,5,Sunday,Weekend,Day
20242211,Single,60,16:32,2024,5,Sunday,Weekend,Day
20241168,Multiple,70,19:25,2024,5,Sunday,Weekend,Night
20241162,Multiple,100,22:25,2024,5,Sunday,Weekend,Night
20241073,Single,100,22:38,2024,5,Sunday,Weekend,Night
20243097,Multiple,80,5:00,2024,5,Thursday,Weekday,Night
20242182,Single,100,8:40,2024,5,Thursday,Weekday,Day
20243123,Single,60,10:00,2024,5,Thursday,Weekday,Day
20242044,Single,100,12:34,2024,5,Thursday,Weekday,Day
20241120,Single,110,17:44,2024,5,Thursday,Weekday,Day
20242266,Single,80,19:14,2024,5,Thursday,Weekday,Night
20241048,Single,70,23:15,2024,5,Thursday,Weekday,Night
20243023,Single,70,2:00,2024,5,Tuesday,Weekday,Night
20243137,Single,100,5:00,2024,5,Tuesday,Weekday,Night
20241200,Single,60,6:29,2024,5,Tuesday,Weekday,Day
20242151,Multiple,70,7:14,2024,5,Tuesday,Weekday,Day
20242223,Single,100,8:15,2024,5,Tuesday,Weekday,Day
20241259,Single,110,8:30,2024,5,Tuesday,Weekday,Day
20241264,Single,50,10:50,2024,5,Tuesday,Weekday,Day
20243086,Single,80,13:00,2024,5,Tuesday,Weekday,Day
20242215,Single,40,13:24,2024,5,Tuesday,Weekday,Day
20246012,Single,60,15:30,2024,5,Tuesday,Weekday,Day
20244068,Single,100,16:36,2024,5,Tuesday,Weekday,Day
20241296,Single,60,18:00,2024,5,Tuesday,Weekday,Night
20241006,Multiple,70,19:57,2024,5,Tuesday,Weekday,Night
20241258,Single,50,22:48,2024,5,Tuesday,Weekday,Night
20241290,Multiple,110,0:30,2024,5,Wednesday,Weekday,Night
20241056,Single,110,0:30,2024,5,Wednesday,Weekday,Night
20242014,Single,80,0:42,2024,5,Wednesday,Weekday,Night
20241251,Single,80,4:42,2024,5,Wednesday,Weekday,Night
20243076,Single,100,7:00,2024,5,Wednesday,Weekday,Day
20243162,Single,100,8:00,2024,5,Wednesday,Weekday,Day
20242027,Single,70,13:00,2024,5,Wednesday,Weekday,Day
20243029,Multiple,80,15:00,2024,5,Wednesday,Weekday,Day
20242179,Single,60,15:11,2024,5,Wednesday,Weekday,Day
20244080,Single,100,15:55,2024,5,Wednesday,Weekday,Day
20242241,Single,100,16:08,2024,5,Wednesday,Weekday,Day
20244047,Single,100,17:10,2024,5,Wednesday,Weekday,Day
20241041,Single,110,18:26,2024,5,Wednesday,Weekday,Night
20241165,Single,100,18:30,2024,5,Wednesday,Weekday,Night
20242077,Single,60,19:05,2024,5,Wednesday,Weekday,Night
20242078,Single,80,19:13,2024,5,Wednesday,Weekday,Night
20242017,Single,60,21:57,2024,5,Wednesday,Weekday,Night
20243223,Single,60,1:00,2024,4,Friday,Weekday,Night
20241271,Single,60,3:30,2024,4,Friday,Weekday,Night
20242217,Single,80,12:48,2024,4,Friday,Weekday,Day
20242245,Single,100,12:50,2024,4,Friday,Weekday,Day
20241170,Single,80,13:00,2024,4,Friday,Weekday,Day
20242199,Single,100,13:15,2024,4,Friday,Weekday,Day
20241177,Single,100,13:58,2024,4,Friday,Weekday,Day
20246015,Single,40,15:08,2024,4,Friday,Weekday,Day
20242165,Single,100,18:20,2024,4,Friday,Weekend,Night
20241011,Single,60,18:36,2024,4,Friday,Weekend,Night
20243260,Multiple,70,23:00,2024,4,Friday,Weekend,Night
20241083,Multiple,110,4:25,2024,4,Monday,Weekend,Night
20246006,Single,110,7:22,2024,4,Monday,Weekday,Day
20244058,Single,100,12:25,2024,4,Monday,Weekday,Day
20243218,Single,80,13:00,2024,4,Monday,Weekday,Day
20241089,Single,50,13:45,2024,4,Monday,Weekday,Day
20243146,Single,100,14:00,2024,4,Monday,Weekday,Day
20241295,Single,50,14:23,2024,4,Monday,Weekday,Day
20243264,Single,100,16:00,2024,4,Monday,Weekday,Day
20241136,Multiple,110,16:15,2024,4,Monday,Weekday,Day
20241281,Single,100,16:15,2024,4,Monday,Weekday,Day
20241076,Single,50,19:00,2024,4,Monday,Weekday,Night
20244073,Single,110,19:33,2024,4,Monday,Weekday,Night
20242094,Single,100,1:06,2024,4,Saturday,Weekend,Night
20241058,Single,100,2:30,2024,4,Saturday,Weekend,Night
20241019,Single,80,7:30,2024,4,Saturday,Weekend,Day
20241275,Single,100,8:00,2024,4,Saturday,Weekend,Day
20243222,Single,60,9:00,2024,4,Saturday,Weekend,Day
20241065,Single,110,9:15,2024,4,Saturday,Weekend,Day
20243094,Single,70,11:00,2024,4,Saturday,Weekend,Day
20243145,Single,100,12:00,2024,4,Saturday,Weekend,Day
20241305,Single,60,19:30,2024,4,Saturday,Weekend,Night
20242146,Multiple,60,22:26,2024,4,Saturday,Weekend,Night
20241231,Single,100,0:01,2024,4,Sunday,Weekend,Night
20241145,Single,60,0:17,2024,4,Sunday,Weekend,Night
20241228,Single,100,2:00,2024,4,Sunday,Weekend,Night
20243030,Single,100,5:00,2024,4,Sunday,Weekend,Night
20243034,Single,100,8:00,2024,4,Sunday,Weekend,Day
20242058,Single,80,9:12,2024,4,Sunday,Weekend,Day
20241085,Single,100,9:45,2024,4,Sunday,Weekend,Day
20243091,Single,100,10:00,2024,4,Sunday,Weekend,Day
20243184,Single,60,12:00,2024,4,Sunday,Weekend,Day
20242104,Single,80,13:39,2024,4,Sunday,Weekend,Day
20248004,Single,60,13:45,2024,4,Sunday,Weekend,Day
20242101,Single,110,13:53,2024,4,Sunday,Weekend,Day
20243195,Single,100,15:00,2024,4,Sunday,Weekend,Day
20243055,Single,90,18:00,2024,4,Sunday,Weekend,Night
20241212,Single,50,21:50,2024,4,Sunday,Weekend,Night
20241241,Single,50,22:00,2024,4,Sunday,Weekend,Night
20243071,Single,110,0:00,2024,4,Thursday,Weekday,Night
20241171,Single,100,2:09,2024,4,Thursday,Weekday,Night
20243193,Multiple,110,6:00,2024,4,Thursday,Weekday,Day
20244011,Multiple,110,6:40,2024,4,Thursday,Weekday,Day
20242225,Single,100,7:35,2024,4,Thursday,Weekday,Day
20242160,Single,100,8:20,2024,4,Thursday,Weekday,Day
20241183,Single,80,11:12,2024,4,Thursday,Weekday,Day
20241025,Single,100,12:04,2024,4,Thursday,Weekday,Day
20241079,Multiple,80,12:40,2024,4,Thursday,Weekday,Day
20246010,Single,100,13:33,2024,4,Thursday,Weekday,Day
20242235,Single,100,14:35,2024,4,Thursday,Weekday,Day
20242113,Single,100,15:00,2024,4,Thursday,Weekday,Day
20242025,Single,100,15:30,2024,4,Thursday,Weekday,Day
20241148,Single,50,15:30,2024,4,Thursday,Weekday,Day
20241262,Single,60,18:56,2024,4,Thursday,Weekday,Night
20241172,Single,70,4:07,2024,4,Tuesday,Weekday,Night
20242192,Single,100,9:00,2024,4,Tuesday,Weekday,Day
20241014,Single,100,10:40,2024,4,Tuesday,Weekday,Day
20242191,Single,70,12:03,2024,4,Tuesday,Weekday,Day
20243189,Single,100,13:00,2024,4,Tuesday,Weekday,Day
20244033,Single,110,13:10,2024,4,Tuesday,Weekday,Day
20241206,Single,60,15:00,2024,4,Tuesday,Weekday,Day
20243069,Single,50,16:00,2024,4,Tuesday,Weekday,Day
20243188,Single,60,17:00,2024,4,Tuesday,Weekday,Day
20241130,Single,80,19:00,2024,4,Tuesday,Weekday,Night
20241178,Multiple,70,21:20,2024,4,Tuesday,Weekday,Night
20248011,Single,80,4:45,2024,4,Wednesday,Weekday,Night
20241043,Single,100,12:15,2024,4,Wednesday,Weekday,Day
20244054,Single,60,12:45,2024,4,Wednesday,Weekday,Day
20243032,Single,60,13:00,2024,4,Wednesday,Weekday,Day
20244015,Single,100,16:35,2024,4,Wednesday,Weekday,Day
20243112,Single,100,17:00,2024,4,Wednesday,Weekday,Day
20243253,Single,80,22:00,2024,4,Wednesday,Weekday,Night
20246028,Single,100,1:19,2024,3,Friday,Weekday,Night
20242244,Single,100,1:45,2024,3,Friday,Weekday,Night
20244006,Single,60,3:25,2024,3,Friday,Weekday,Night
20241154,Single,60,5:00,2024,3,Friday,Weekday,Night
20241146,Single,70,5:00,2024,3,Friday,Weekday,Night
20242009,Single,100,5:50,2024,3,Friday,Weekday,Night
20241217,Single,110,11:24,2024,3,Friday,Weekday,Day
20242030,Single,100,12:45,2024,3,Friday,Weekday,Day
20243025,Single,60,13:00,2024,3,Friday,Weekday,Day
20242168,Single,60,13:13,2024,3,Friday,Weekday,Day
20246021,Single,80,14:05,2024,3,Friday,Weekday,Day
20241238,Single,100,14:55,2024,3,Friday,Weekday,Day
20241158,Single,70,15:58,2024,3,Friday,Weekday,Day
20243228,Single,40,17:00,2024,3,Friday,Weekday,Day
20242210,Single,100,17:04,2024,3,Friday,Weekday,Day
20242253,Single,110,17:10,2024,3,Friday,Weekday,Day
20242256,Single,100,19:40,2024,3,Friday,Weekend,Night
20241289,Single,100,19:55,2024,3,Friday,Weekend,Night
20243045,Multiple,80,21:00,2024,3,Friday,Weekend,Night
20242028,Single,100,22:20,2024,3,Friday,Weekend,Night
20243054,Single,70,23:00,2024,3,Friday,Weekend,Night
20241187,Single,110,23:07,2024,3,Friday,Weekend,Night
20246007,Single,100,3:00,2024,3,Monday,Weekend,Night
20241126,Single,100,11:00,2024,3,Monday,Weekday,Day
20244049,Single,60,14:15,2024,3,Monday,Weekday,Day
20242021,Single,110,15:55,2024,3,Monday,Weekday,Day
20242045,Single,80,20:20,2024,3,Monday,Weekday,Night
20243101,Single,70,22:00,2024,3,Monday,Weekday,Night
20242206,Single,100,2:10,2024,3,Saturday,Weekend,Night
20242117,Single,100,6:25,2024,3,Saturday,Weekend,Day
20241226,Single,80,11:13,2024,3,Saturday,Weekend,Day
20242079,Single,100,13:32,2024,3,Saturday,Weekend,Day
20241156,Single,100,14:10,2024,3,Saturday,Weekend,Day
20243093,Single,60,16:00,2024,3,Saturday,Weekend,Day
20243125,Single,60,18:00,2024,3,Saturday,Weekend,Night
20243134,Single,50,18:00,2024,3,Saturday,Weekend,Night
20242239,Single,100,22:10,2024,3,Saturday,Weekend,Night
20241232,Single,100,23:40,2024,3,Saturday,Weekend,Night
20241061,Single,50,4:00,2024,3,Sunday,Weekend,Night
20244056,Single,110,9:34,2024,3,Sunday,Weekend,Day
20242039,Single,100,11:00,2024,3,Sunday,Weekend,Day
20241182,Single,80,11:05,2024,3,Sunday,Weekend,Day
20241044,Single,110,12:08,2024,3,Sunday,Weekend,Day
20242131,Single,100,15:45,2024,3,Sunday,Weekend,Day
20244031,Multiple,110,17:15,2024,3,Sunday,Weekend,Day
20242059,Single,60,19:35,2024,3,Sunday,Weekend,Night
20242033,Single,60,21:17,2024,3,Sunday,Weekend,Night
20241207,Single,100,22:00,2024,3,Sunday,Weekend,Night
20243033,Single,100,22:00,2024,3,Sunday,Weekend,Night
20242159,Single,60,0:50,2024,3,Thursday,Weekday,Night
20243177,Single,80,2:00,2024,3,Thursday,Weekday,Night
20243241,Single,90,3:00,2024,3,Thursday,Weekday,Night
20243132,Single,60,5:00,2024,3,Thursday,Weekday,Night
20243159,Single,50,6:00,2024,3,Thursday,Weekday,Day
20242072,Single,40,9:00,2024,3,Thursday,Weekday,Day
20243028,Single,80,9:00,2024,3,Thursday,Weekday,Day
20243105,Single,60,10:00,2024,3,Thursday,Weekday,Day
20242258,Single,100,12:04,2024,3,Thursday,Weekday,Day
20241007,Single,80,12:25,2024,3,Thursday,Weekday,Day
20241227,Single,50,14:10,2024,3,Thursday,Weekday,Day
20243130,Single,100,15:00,2024,3,Thursday,Weekday,Day
20242065,Single,80,16:50,2024,3,Thursday,Weekday,Day
20243259,Single,60,17:00,2024,3,Thursday,Weekday,Day
20244052,Single,80,17:05,2024,3,Thursday,Weekday,Day
20242247,Multiple,50,20:30,2024,3,Thursday,Weekday,Night
20241093,Single,80,20:50,2024,3,Thursday,Weekday,Night
20241276,Single,60,23:10,2024,3,Thursday,Weekday,Night
20242208,Single,100,5:46,2024,3,Tuesday,Weekday,Night
20241157,Single,100,7:10,2024,3,Tuesday,Weekday,Day
20244065,Single,110,7:54,2024,3,Tuesday,Weekday,Day
20242054,Single,80,9:55,2024,3,Tuesday,Weekday,Day
20242221,Single,100,14:10,2024,3,Tuesday,Weekday,Day
20242197,Single,100,17:40,2024,3,Tuesday,Weekday,Day
20241075,Single,110,19:00,2024,3,Tuesday,Weekday,Night
20241279,Single,50,2:04,2024,3,Wednesday,Weekday,Night
20243095,Single,50,5:00,2024,3,Wednesday,Weekday,Night
20243272,Single,100,6:00,2024,3,Wednesday,Weekday,Day
20243027,Single,60,14:00,2024,3,Wednesday,Weekday,Day
20248001,Single,70,14:30,2024,3,Wednesday,Weekday,Day
20242228,Single,60,20:18,2024,3,Wednesday,Weekday,Night
20242105,Single,60,3:48,2024,2,Friday,Weekday,Night
20241069,Single,70,6:15,2024,2,Friday,Weekday,Day
20244074,Multiple,100,7:17,2024,2,Friday,Weekday,Day
20244008,Single,100,8:30,2024,2,Friday,Weekday,Day
20243100,Single,100,9:00,2024,2,Friday,Weekday,Day
20241122,Single,110,9:14,2024,2,Friday,Weekday,Day
20244064,Single,90,9:25,2024,2,Friday,Weekday,Day
20243138,Single,100,11:00,2024,2,Friday,Weekday,Day
20241141,Single,100,13:30,2024,2,Friday,Weekday,Day
20241244,Single,50,13:45,2024,2,Friday,Weekday,Day
20242236,Single,100,14:00,2024,2,Friday,Weekday,Day
20242195,Single,60,15:00,2024,2,Friday,Weekday,Day
20242010,Single,60,16:35,2024,2,Friday,Weekday,Day
20242205,Single,100,17:20,2024,2,Friday,Weekday,Day
20244002,Single,100,19:30,2024,2,Friday,Weekend,Night
20242041,Single,100,20:26,2024,2,Friday,Weekend,Night
20242084,Single,70,2:58,2024,2,Monday,Weekend,Night
20243230,Single,100,3:00,2024,2,Monday,Weekend,Night
20241114,Single,80,5:30,2024,2,Monday,Weekend,Night
20243068,Single,80,7:00,2024,2,Monday,Weekday,Day
20243099,Single,100,7:00,2024,2,Monday,Weekday,Day
20242145,Single,100,10:55,2024,2,Monday,Weekday,Day
20243062,Single,80,12:00,2024,2,Monday,Weekday,Day
20244048,Single,50,12:38,2024,2,Monday,Weekday,Day
20241112,Single,80,16:25,2024,2,Monday,Weekday,Day
20243047,Single,80,17:00,2024,2,Monday,Weekday,Day
20242198,Single,100,17:30,2024,2,Monday,Weekday,Day
20243202,Multiple,100,21:00,2024,2,Monday,Weekday,Night
20244029,Single,80,21:15,2024,2,Monday,Weekday,Night
20241185,Multiple,80,1:30,2024,2,Saturday,Weekend,Night
20242153,Single,50,3:15,2024,2,Saturday,Weekend,Night
20243257,Single,100,4:00,2024,2,Saturday,Weekend,Night
20243149,Single,60,10:00,2024,2,Saturday,Weekend,Day
20242202,Single,100,11:38,2024,2,Saturday,Weekend,Day
20243245,Single,70,12:00,2024,2,Saturday,Weekend,Day
20244004,Single,60,12:45,2024,2,Saturday,Weekend,Day
20241123,Single,100,12:50,2024,2,Saturday,Weekend,Day
20242222,Single,100,13:49,2024,2,Saturday,Weekend,Day
20242248,Single,70,14:02,2024,2,Saturday,Weekend,Day
20241213,Multiple,100,18:45,2024,2,Saturday,Weekend,Night
20242220,Single,50,19:58,2024,2,Saturday,Weekend,Night
20242047,Single,80,3:45,2024,2,Sunday,Weekend,Night
20243270,Single,100,4:00,2024,2,Sunday,Weekend,Night
20241121,Single,100,6:00,2024,2,Sunday,Weekend,Day
20243016,Single,80,9:00,2024,2,Sunday,Weekend,Day
20241038,Single,100,10:00,2024,2,Sunday,Weekend,Day
20243200,Single,70,10:00,2024,2,Sunday,Weekend,Day
20243039,Single,80,11:00,2024,2,Sunday,Weekend,Day
20242246,Single,60,12:01,2024,2,Sunday,Weekend,Day
20242063,Single,100,14:25,2024,2,Sunday,Weekend,Day
20243180,Single,80,15:00,2024,2,Sunday,Weekend,Day
20241297,Single,50,18:30,2024,2,Sunday,Weekend,Night
20243059,Single,60,19:00,2024,2,Sunday,Weekend,Night
20242242,Single,80,19:20,2024,2,Sunday,Weekend,Night
20242091,Single,80,7:20,2024,2,Thursday,Weekday,Day
20243077,Single,100,8:00,2024,2,Thursday,Weekday,Day
20244038,Single,60,12:30,2024,2,Thursday,Weekday,Day
20243136,Single,60,13:00,2024,2,Thursday,Weekday,Day
20243211,Single,100,15:00,2024,2,Thursday,Weekday,Day
20241270,Single,100,17:40,2024,2,Thursday,Weekday,Day
20241225,Single,100,17:48,2024,2,Thursday,Weekday,Day
20241084,Single,110,20:15,2024,2,Thursday,Weekday,Night
20243050,Single,70,4:00,2024,2,Tuesday,Weekday,Night
20243216,Single,80,6:00,2024,2,Tuesday,Weekday,Day
20242190,Single,40,7:35,2024,2,Tuesday,Weekday,Day
20243115,Single,80,8:00,2024,2,Tuesday,Weekday,Day
20242116,Single,80,9:10,2024,2,Tuesday,Weekday,Day
20241129,Single,100,10:45,2024,2,Tuesday,Weekday,Day
20244076,Single,100,13:22,2024,2,Tuesday,Weekday,Day
20243141,Single,50,19:00,2024,2,Tuesday,Weekday,Night
20241095,Single,100,19:40,2024,2,Tuesday,Weekday,Night
20242082,Single,100,7:59,2024,2,Wednesday,Weekday,Day
20241090,Single,70,11:30,2024,2,Wednesday,Weekday,Day
20241113,Single,100,11:45,2024,2,Wednesday,Weekday,Day
20243258,Single,60,12:00,2024,2,Wednesday,Weekday,Day
20244053,Single,60,12:10,2024,2,Wednesday,Weekday,Day
20241064,Single,100,13:42,2024,2,Wednesday,Weekday,Day
20243175,Single,100,14:00,2024,2,Wednesday,Weekday,Day
20243183,Single,110,19:00,2024,2,Wednesday,Weekday,Night
20241049,Single,50,20:06,2024,2,Wednesday,Weekday,Night
20241242,Single,80,6:05,2024,1,Friday,Weekday,Day
20241144,Single,80,9:55,2024,1,Friday,Weekday,Day
20243262,Single,60,11:00,2024,1,Friday,Weekday,Day
20241001,Single,80,15:20,2024,1,Friday,Weekday,Day
20242231,Single,80,16:14,2024,1,Friday,Weekday,Day
20241018,Single,70,16:30,2024,1,Friday,Weekday,Day
20241105,Single,50,17:15,2024,1,Friday,Weekday,Day
20241282,Single,50,17:45,2024,1,Friday,Weekday,Day
20243204,Single,50,19:00,2024,1,Friday,Weekend,Night
20243224,Single,60,20:00,2024,1,Friday,Weekend,Night
20243179,Single,60,23:00,2024,1,Friday,Weekend,Night
20241192,Single,80,0:15,2024,1,Monday,Weekend,Night
20241026,Single,80,8:20,2024,1,Monday,Weekday,Day
20241067,Single,50,14:50,2024,1,Monday,Weekday,Day
