Vehicle_ID,Bus_Involvement,Heavy_Rigid_Truck,Articulated_Truck,Speed_Limit
1320,No,No,No,70
1321,No,No,Yes,70
1322,No,No,No,100
1323,No,No,Yes,50
1324,No,No,No,70
1325,No,No,Yes,110
1326,No,No,No,100
1327,No,No,No,90
1328,No,No,No,60
1329,No,No,No,50
1330,No,Yes,No,80
1331,No,No,No,110
1332,No,No,No,100
1333,No,No,No,60
1334,No,No,No,60
1335,No,No,No,60
1336,No,No,No,60
1337,No,No,No,60
1338,No,No,No,60
1339,No,Yes,No,50
1340,No,No,No,80
1341,No,No,No,100
1342,No,Yes,No,80
1343,No,No,No,80
1344,No,No,No,50
1345,No,No,No,50
1346,No,No,No,50
1347,No,No,No,90
1348,No,No,No,80
1349,No,No,No,100
1350,No,No,No,70
1351,No,No,No,80
1352,No,No,No,100
1353,No,Yes,No,40
1354,No,No,No,50
1355,No,No,No,100
1356,No,No,No,60
1357,No,No,No,60
1358,No,No,No,50
1359,No,No,No,80
1360,No,No,No,100
1361,No,No,No,80
1362,No,No,No,100
1363,No,No,No,100
1364,No,No,Yes,60
1365,No,No,Yes,100
1366,No,No,No,110
1367,No,No,No,100
1368,No,No,No,100
1369,No,Yes,No,50
1370,No,No,No,50
1371,No,No,Yes,100
1372,No,No,No,80
1373,No,No,Yes,100
1374,No,No,Yes,100
1375,No,No,No,60
1376,No,No,No,100
1377,No,No,Yes,110
1378,No,No,Yes,110
1379,No,No,Yes,110
1380,No,No,Yes,110
1381,No,No,No,100
1382,No,No,No,80
1383,No,No,No,50
1384,No,No,No,50
1385,No,No,No,50
1386,No,No,Yes,60
1387,No,No,No,100
1388,No,No,No,80
1389,No,No,No,100
1390,No,No,No,60
1391,No,No,No,100
1392,No,No,Yes,80
1393,No,Yes,No,70
1394,No,No,No,100
1395,No,No,No,50
1396,No,No,Yes,110
1397,No,No,Yes,110
1398,No,No,No,20
1399,No,No,No,100
1400,No,No,No,50
1401,No,No,No,60
1402,No,No,No,100
1403,No,No,Yes,60
1404,No,Yes,No,70
1405,No,No,No,100
1406,No,No,No,50
1407,No,Yes,No,100
1408,No,No,No,80
1409,No,No,No,100
1410,No,No,No,60
1411,No,No,No,110
1412,No,No,No,110
1413,No,No,No,110
1414,No,No,No,70
1415,No,No,No,110
1416,No,No,No,100
1417,No,No,No,100
1418,No,No,No,100
1419,No,No,No,50
1420,No,No,Yes,110
1421,No,No,No,80
1422,No,No,No,50
1423,No,No,No,100
1424,No,No,No,70
1425,No,No,No,100
1426,No,No,No,100
1427,No,No,No,80
1428,No,No,No,110
1429,No,No,No,110
1430,No,No,No,100
1431,No,No,Yes,80
1432,No,No,No,80
1433,No,No,No,100
1434,No,No,No,80
1435,No,No,No,100
1436,No,No,No,60
1437,No,No,No,90
1438,No,No,No,100
1439,No,No,No,60
1440,No,No,No,100
1441,No,No,No,60
1442,No,No,No,100
1443,No,No,No,50
1444,No,No,Yes,60
1445,No,Yes,No,100
1446,No,Yes,No,80
1447,No,No,No,100
1448,No,No,No,80
1449,No,No,No,80
1450,No,No,No,60
1451,No,No,No,80
1452,No,No,No,80
1453,No,No,No,80
1454,No,No,No,100
1455,No,Yes,No,80
1456,No,No,No,60
1457,No,No,No,60
1458,No,No,No,60
1459,No,No,Yes,100
1460,No,No,No,60
1461,No,No,No,50
1462,No,No,No,100
1463,No,No,No,50
1464,No,No,No,100
1465,No,No,No,50
1466,No,No,No,110
1467,No,No,No,50
1468,No,No,No,60
1469,No,No,No,60
1470,No,No,No,60
1471,No,No,No,100
1472,No,No,No,80
1473,No,No,No,70
1474,No,No,No,100
1475,No,No,Yes,110
1476,No,No,No,50
1477,No,Yes,No,80
1478,No,No,No,80
1479,No,Yes,No,100
1480,No,Yes,No,100
1481,No,No,No,40
1482,No,Yes,No,60
1483,No,No,No,50
1484,No,No,No,60
1485,No,No,No,50
1486,No,No,No,100
1487,No,Yes,No,100
1488,No,No,No,80
1489,No,No,No,50
1490,No,No,No,50
1491,No,No,No,80
1492,No,No,No,80
1493,No,Yes,Yes,80
1494,No,No,No,60
1495,No,No,No,100
1496,No,No,No,100
1497,No,No,Yes,100
1498,No,No,No,100
1499,No,No,No,60
1500,No,No,No,80
1501,No,No,No,100
1502,No,No,No,60
1503,No,No,No,80
1504,No,No,Yes,110
1505,No,No,No,100
1506,No,No,No,100
1507,No,No,No,60
1508,No,No,No,50
1509,No,No,No,100
1510,No,No,No,60
1511,No,No,No,80
1512,No,No,No,100
1513,No,No,No,60
1514,No,No,No,60
1515,No,No,No,80
1516,No,No,No,110
1517,No,No,No,80
1518,No,Yes,No,100
1519,No,No,No,80
1520,No,No,No,100
1521,Yes,No,No,100
1522,No,Yes,No,40
1523,No,No,No,10
1524,No,No,No,60
1525,No,No,No,50
1526,No,No,Yes,60
1527,No,No,No,80
1528,No,No,No,60
1529,No,No,No,80
1530,No,No,No,100
1531,No,No,No,40
1532,No,No,No,110
1533,No,No,No,100
1534,No,No,No,50
1535,No,No,No,70
1536,No,No,No,80
1537,No,No,No,60
1538,No,No,No,50
1539,No,No,No,50
1540,No,No,No,60
1541,No,No,No,60
1542,No,No,No,20
1543,No,No,No,60
1544,No,No,No,90
1545,No,No,No,100
1546,No,No,No,100
1547,No,No,No,110
1548,No,No,No,80
1549,No,No,No,60
1550,Yes,No,No,80
1551,Yes,No,No,80
1552,Yes,No,No,80
1553,Yes,No,No,80
1554,Yes,No,No,80
1555,Yes,No,No,80
1556,Yes,No,No,80
1557,Yes,No,No,80
1558,Yes,No,No,80
1559,Yes,No,No,80
1560,No,No,No,50
1561,No,No,No,100
1562,No,No,No,100
1563,No,No,No,60
1564,No,Yes,Yes,100
1565,No,No,No,100
1566,No,No,No,60
1567,No,No,No,80
1568,No,No,No,60
1569,No,No,No,60
1570,No,No,Yes,80
1571,No,No,No,100
1572,Yes,No,No,50
1573,No,No,No,50
1574,No,No,No,60
1575,No,Yes,No,70
1576,No,No,Yes,110
1577,No,Yes,No,100
1578,No,No,No,50
1579,No,No,No,60
1580,No,No,No,80
1581,No,No,No,60
1582,No,No,Yes,60
1583,No,No,No,90
1584,No,No,No,110
1585,No,No,No,5
1586,No,No,No,100
1587,No,Yes,No,70
1588,No,No,No,110
1589,No,No,No,110
1590,No,No,No,100
1591,No,No,No,60
1592,No,No,No,100
1593,No,No,No,80
1594,No,No,No,110
1595,No,No,No,100
1596,No,Yes,No,100
1597,No,No,No,100
1598,No,Yes,No,50
1599,No,No,No,60
1600,No,No,No,40
1601,No,No,No,100
1602,No,No,Yes,100
1603,No,No,No,80
1604,No,No,No,80
1605,No,No,No,80
1606,No,No,No,80
1607,No,No,No,100
1608,No,No,No,80
1609,No,No,No,100
1610,No,No,No,100
1611,No,No,No,80
1612,No,No,No,100
1613,No,No,No,50
1614,No,No,No,50
1615,No,No,No,100
1616,No,No,No,60
1617,No,Yes,No,100
1618,No,Yes,No,100
1619,No,No,No,100
1620,No,No,No,110
1621,No,No,No,100
1622,No,No,No,50
1623,No,No,No,40
1624,No,No,No,80
1625,No,No,No,110
1626,No,No,No,50
1627,No,No,No,80
1628,No,No,No,110
1629,No,No,No,100
1630,No,No,No,70
1631,No,No,No,100
1632,No,No,No,100
1633,No,No,No,100
1634,Yes,No,No,80
1635,No,Yes,No,40
1636,No,No,No,100
1637,No,No,Yes,80
1638,No,No,No,100
1639,No,No,No,60
1640,No,No,No,100
1641,No,No,Yes,100
1642,No,Yes,No,50
1643,No,No,No,80
1644,No,No,No,60
1645,No,No,No,60
1646,No,No,No,50
1647,No,No,No,50
1648,No,No,No,50
1649,No,No,No,100
1650,No,No,No,40
1651,No,No,No,100
1652,No,No,No,100
1653,No,No,No,100
1654,No,No,No,100
1655,No,No,No,100
1656,No,No,No,100
1657,No,No,No,100
1658,No,No,No,60
1659,No,No,No,50
1660,No,No,No,70
1661,No,No,No,60
1662,No,No,No,60
1663,No,No,No,110
1664,No,No,No,100
1665,No,No,Yes,100
1666,No,No,No,60
1667,No,No,No,100
1668,No,No,No,50
1669,No,No,No,70
1670,No,No,Yes,110
1671,No,No,No,60
1672,No,No,No,60
1673,No,Yes,No,80
1674,No,No,No,110
1675,No,No,No,60
1676,No,No,No,50
1677,No,No,No,50
1678,No,No,No,100
1679,No,No,No,100
1680,No,No,No,60
1681,No,No,No,80
1682,No,No,No,60
1683,No,No,No,100
1684,No,No,No,60
1685,No,No,No,110
1686,No,No,No,80
1687,No,No,No,80
1688,No,No,No,60
1689,No,No,No,100
1690,No,No,No,80
1691,No,No,No,80
1692,No,No,No,80
1693,No,No,No,80
1694,No,No,No,50
1695,No,No,No,50
1696,No,No,No,80
1697,No,No,No,50
1698,No,Yes,No,100
1699,No,No,No,100
1700,No,No,Yes,100
1701,No,No,Yes,100
1702,No,No,Yes,100
1703,No,No,Yes,100
1704,No,No,Yes,100
1705,No,No,No,70
1706,No,No,No,50
1707,No,No,No,60
1708,No,No,No,70
1709,No,No,No,100
1710,No,No,No,50
1711,No,No,No,60
1712,No,No,No,50
1713,No,No,No,50
1714,No,No,No,80
1715,No,No,No,60
1716,No,No,No,60
1717,No,No,No,60
1718,No,No,No,60
1719,No,No,No,80
1720,No,No,No,80
1721,No,No,No,100
1722,No,No,No,50
1723,No,No,No,50
1724,No,No,No,100
1725,No,No,No,100
1726,No,No,No,110
1727,No,No,No,100
1728,No,No,No,100
1729,No,No,Yes,110
1730,No,No,No,100
1731,No,No,No,60
1732,No,No,No,60
1733,No,No,No,60
1734,No,No,No,110
1735,No,No,No,30
1736,Yes,No,No,40
1737,No,No,No,100
1738,No,No,No,80
1739,No,No,No,50
1740,No,No,No,50
1741,No,No,No,40
1742,No,Yes,No,80
1743,No,No,No,110
1744,No,No,No,70
1745,No,Yes,No,100
1746,No,No,Yes,110
1747,No,No,Yes,110
1748,No,No,Yes,110
1749,No,No,No,100
1750,No,No,No,110
1751,No,No,No,110
1752,No,No,No,60
1753,No,No,No,50
1754,No,No,No,60
1755,No,No,No,80
1756,No,No,No,80
1757,No,No,No,100
1758,No,No,No,100
1759,No,No,No,20
1760,No,No,No,100
1761,No,No,No,50
1762,No,No,No,80
1763,No,No,No,80
1764,No,No,No,80
1765,No,No,No,80
1766,No,No,Yes,60
1767,No,No,No,100
1768,No,No,No,50
1769,No,No,No,100
1770,No,No,No,100
1771,No,No,No,100
1772,No,No,No,60
1773,No,No,No,60
1774,No,No,No,100
1775,No,No,Yes,60
1776,No,No,No,100
1777,No,No,No,100
1778,No,No,No,80
1779,No,No,No,60
1780,No,No,No,100
1781,No,No,No,50
1782,No,No,No,90
1783,No,No,No,60
1784,No,No,No,80
1785,No,No,Yes,130
1786,No,No,No,100
1787,No,No,No,100
1788,No,No,No,80
1789,No,No,No,80
1790,No,No,No,40
1791,No,No,No,70
1792,No,No,No,100
1793,No,No,No,70
1794,No,No,No,80
1795,No,Yes,No,80
1796,No,No,No,110
1797,No,Yes,No,80
1798,No,No,No,100
1799,No,No,No,50
1800,No,No,No,110
1801,No,No,No,60
1802,No,No,Yes,110
1803,No,No,No,60
1804,No,Yes,No,60
1805,No,Yes,Yes,80
1806,No,No,No,110
1807,No,No,No,110
1808,No,No,No,60
1809,No,Yes,No,60
1810,No,No,No,50
1811,No,No,No,60
1812,No,No,No,60
1813,No,No,No,60
1814,No,Yes,No,50
1815,No,No,No,70
1816,No,No,No,10
1817,No,No,No,50
1818,No,Yes,No,100
1819,No,Yes,Yes,70
1820,No,No,No,100
1821,No,No,No,60
1822,No,No,Yes,100
1823,No,No,No,100
1824,No,No,No,110
1825,No,No,No,100
1826,No,No,No,80
1827,No,No,No,60
1828,No,No,No,50
1829,No,No,Yes,110
1830,No,No,No,90
1831,No,No,No,100
1832,No,No,Yes,110
1833,No,No,Yes,110
1834,No,No,No,100
1835,No,No,No,100
1836,No,No,No,60
1837,No,No,No,70
1838,No,No,No,100
1839,No,No,No,100
1840,No,No,Yes,100
1841,No,No,No,60
1842,No,No,No,100
1843,No,No,No,50
1844,No,No,No,100
1845,No,No,No,80
1846,No,No,No,80
1847,No,No,No,60
1848,No,No,No,50
1849,No,No,No,10
1850,No,No,No,100
1851,No,No,No,60
1852,No,No,No,100
1853,No,No,No,100
1854,No,No,No,100
1855,No,No,No,50
1856,No,No,No,60
1857,No,No,No,100
1858,No,No,Yes,110
1859,No,No,Yes,80
1860,No,No,No,50
1861,No,No,No,60
1862,No,Yes,No,60
1863,No,No,Yes,70
1864,No,No,No,110
1865,No,No,No,100
1866,No,No,No,110
1867,No,No,No,80
1868,No,No,No,60
1869,No,No,Yes,80
1870,No,No,No,100
1871,No,No,No,100
1872,No,Yes,No,100
1873,No,Yes,No,100
1874,No,Yes,No,100
1875,No,Yes,No,100
1876,No,No,No,60
1877,No,No,Yes,100
1878,No,No,Yes,100
1879,No,No,No,110
1880,No,No,No,60
1881,No,No,No,100
1882,No,No,No,100
1883,No,No,No,80
1884,No,No,Yes,100
1885,No,No,No,80
1886,No,No,No,80
1887,No,No,No,100
1888,No,No,No,100
1889,No,No,No,100
1890,No,No,No,100
1891,No,No,No,100
1892,No,No,No,100
1893,No,No,No,110
1894,No,No,No,70
1895,No,No,No,110
1896,No,No,No,110
1897,No,No,No,80
1898,No,No,No,100
1899,No,No,No,80
1900,No,No,Yes,100
1901,No,No,No,100
1902,No,No,No,110
1903,No,No,No,60
1904,No,No,No,70
1905,No,No,Yes,100
1906,No,No,No,100
1907,No,No,No,60
1908,No,No,No,50
1909,No,No,No,110
1910,No,No,No,100
1911,No,Yes,No,100
1912,No,No,No,100
1913,No,Yes,No,80
1914,No,Yes,No,80
1915,No,No,Yes,100
1916,No,No,No,110
1917,No,No,No,100
1918,No,No,No,100
1919,No,No,No,60
1920,No,No,No,60
1921,No,No,No,50
1922,No,No,No,50
1923,No,No,No,100
1924,No,No,No,100
1925,No,No,No,100
1926,No,No,No,100
1927,No,No,No,60
1928,No,No,No,50
1929,No,No,No,80
1930,No,No,No,60
1931,No,Yes,No,60
1932,No,No,No,60
1933,No,No,No,130
1934,No,No,No,10
1935,No,No,No,70
1936,No,No,No,100
1937,No,No,No,70
1938,No,No,No,60
1939,No,No,No,100
1940,No,No,No,80
1941,No,No,No,60
1942,No,No,No,80
1943,No,No,No,80
1944,No,No,No,60
1945,No,No,No,50
1946,No,No,No,80
1947,No,No,No,80
1948,No,No,No,80
1949,No,No,No,60
1950,No,No,No,110
1951,No,No,No,60
1952,No,No,No,100
1953,No,No,No,50
1954,No,No,No,100
1955,No,No,No,80
1956,No,Yes,Yes,100
1957,No,Yes,Yes,100
1958,No,Yes,Yes,100
1959,No,No,No,100
1960,No,No,No,50
1961,No,No,No,100
1962,No,No,No,60
1963,No,No,No,60
1964,No,No,No,50
1965,No,No,No,100
1966,No,No,No,100
1967,No,No,No,50
1968,No,No,No,80
1969,No,No,No,80
1970,No,No,No,100
1971,No,No,No,100
1972,No,No,No,100
1973,No,No,No,100
1974,No,No,No,60
1975,No,No,No,100
1976,No,No,No,50
1977,No,No,No,50
1978,No,No,No,40
1979,No,No,No,60
1980,No,No,No,100
1981,Yes,Yes,No,100
1982,No,No,No,60
1983,No,No,No,60
1984,No,No,No,60
1985,No,No,No,100
1986,No,No,No,100
1987,No,No,No,50
1988,No,No,No,100
1989,No,No,No,60
1990,No,No,No,60
1991,No,No,No,60
1992,No,No,No,100
1993,No,No,No,100
1994,No,No,No,80
1995,No,No,No,80
1996,No,No,No,60
1997,No,No,No,80
1998,No,No,No,80
1999,No,No,No,50
2000,No,No,No,50
2001,No,No,Yes,100
2002,No,No,No,60
2003,No,No,No,60
2004,No,No,No,60
2005,No,No,No,70
2006,No,No,No,100
2007,No,No,No,100
2008,No,No,No,130
2009,No,No,No,80
2010,No,No,No,100
2011,No,No,No,60
2012,No,Yes,No,60
2013,No,No,No,50
2014,No,No,Yes,100
2015,No,No,No,100
2016,No,No,No,50
2017,No,No,No,100
2018,No,No,No,100
2019,No,No,No,70
2020,No,No,Yes,80
2021,No,No,No,80
2022,No,No,No,60
2023,No,No,No,60
2024,No,No,No,100
2025,No,No,No,110
2026,No,No,No,110
2027,No,No,No,110
2028,No,No,No,60
2029,No,No,No,50
2030,No,No,No,60
2031,No,No,No,50
2032,No,Yes,Yes,100
2033,No,No,No,70
2034,No,Yes,Yes,100
2035,Yes,No,No,40
2036,No,No,No,60
2037,No,No,No,100
2038,No,No,No,60
2039,No,No,No,80
2040,No,No,No,100
2041,No,No,No,50
2042,No,No,No,50
2043,No,No,No,100
2044,No,Yes,No,50
2045,No,No,No,100
2046,No,No,No,60
2047,No,No,No,110
2048,No,No,No,70
2049,No,No,No,100
2050,No,No,No,60
2051,No,No,No,70
2052,No,No,No,60
2053,No,No,Yes,100
2054,No,No,No,100
2055,No,No,No,50
2056,No,No,No,60
2057,No,No,No,50
2058,No,No,No,50
2059,No,No,No,100
2060,No,No,No,80
2061,No,No,No,60
2062,No,No,No,50
2063,No,No,No,60
2064,No,No,No,60
2065,No,No,No,100
2066,No,No,No,60
2067,No,No,No,60
2068,No,No,No,100
2069,No,No,No,100
2070,No,No,No,100
2071,No,No,No,80
2072,No,No,No,60
2073,No,No,No,100
2074,No,No,No,80
2075,No,No,No,60
2076,No,No,No,60
2077,No,No,No,60
2078,No,No,No,60
2079,No,No,No,40
2080,No,No,No,60
2081,No,No,No,60
2082,No,No,No,80
2083,No,No,No,60
2084,No,No,No,100
2085,No,No,No,100
2086,No,No,No,100
2087,No,No,No,50
2088,No,No,No,60
2089,No,No,No,80
2090,No,No,No,110
2091,No,Yes,No,60
2092,No,Yes,No,50
2093,No,No,No,60
2094,No,No,No,100
2095,No,No,No,100
2096,No,No,No,80
2097,No,No,No,80
2098,No,No,No,70
2099,No,No,No,80
2100,No,No,No,60
2101,No,No,No,60
2102,No,No,No,110
2103,No,No,No,80
2104,No,No,Yes,60
2105,No,No,Yes,60
2106,No,No,No,60
2107,No,No,No,60
2108,No,No,Yes,110
2109,No,Yes,No,80
2110,No,No,No,50
2111,No,No,No,60
2112,No,No,No,60
2113,No,No,Yes,100
2114,No,No,No,100
2115,No,No,No,100
2116,No,No,No,60
2117,No,Yes,No,70
2118,No,No,No,100
2119,No,No,No,100
2120,No,No,No,100
2121,No,No,No,60
2122,No,No,No,60
2123,No,Yes,No,110
2124,No,Yes,No,110
2125,No,No,No,110
2126,No,No,No,80
2127,No,No,No,90
2128,Yes,No,No,80
2129,No,No,No,100
2130,No,No,No,100
2131,No,No,No,100
2132,No,No,No,80
2133,No,No,No,60
2134,No,No,No,50
2135,No,No,No,50
2136,No,No,No,60
2137,No,No,No,80
2138,No,No,No,100
2139,No,No,No,100
2140,No,No,No,90
2141,No,No,No,50
2142,No,No,No,40
2143,No,No,No,110
2144,No,No,No,100
2145,No,No,No,100
2146,No,No,No,80
2147,No,No,No,70
2148,No,No,No,80
2149,No,No,No,50
2150,No,No,No,70
2151,No,No,No,60
2152,No,No,Yes,110
2153,No,No,No,100
2154,No,No,No,60
2155,No,No,No,60
2156,No,No,No,80
2157,No,No,No,80
2158,No,No,No,40
2159,No,No,No,100
2160,No,No,No,80
2161,No,No,No,60
2162,No,No,No,100
2163,No,No,No,60
2164,No,No,No,60
2165,No,No,No,60
2166,No,No,No,100
2167,No,No,No,110
2168,No,No,No,70
2169,No,No,No,100
2170,No,No,No,60
2171,No,No,No,100
2172,No,No,No,50
2173,No,No,Yes,80
2174,No,No,No,50
2175,No,No,No,50
2176,No,No,No,60
2177,No,No,No,80
2178,No,No,No,70
2179,No,No,No,100
2180,No,No,No,50
2181,No,No,No,100
2182,No,No,No,100
2183,No,No,Yes,50
2184,No,No,No,100
2185,No,No,No,100
2186,No,Yes,No,60
2187,No,No,No,70
2188,No,No,No,60
2189,No,No,No,70
2190,No,No,No,50
2191,No,No,No,60
2192,No,No,No,60
2193,No,No,No,100
2194,No,No,No,80
2195,No,No,Yes,100
2196,No,Yes,No,60
2197,No,No,No,110
2198,No,No,No,100
2199,No,No,No,100
2200,No,No,No,100
2201,Yes,No,No,80
2202,No,No,No,80
2203,No,No,No,100
2204,No,No,No,110
2205,No,No,No,50
2206,No,No,No,80
2207,No,No,No,60
2208,No,No,No,60
2209,No,No,No,100
2210,No,No,No,50
2211,No,No,No,100
2212,No,No,No,60
2213,No,No,No,100
2214,No,No,No,60
2215,No,No,No,100
2216,No,Yes,Yes,100
2217,No,No,No,50
2218,No,No,No,80
2219,No,No,No,100
2220,No,No,No,80
2221,No,Yes,No,100
2222,No,No,No,110
2223,No,No,No,110
2224,No,No,No,60
2225,No,No,No,100
2226,No,No,No,80
2227,No,No,No,70
2228,No,No,No,80
2229,No,No,No,80
2230,No,No,No,50
2231,No,No,No,80
2232,No,No,No,80
2233,No,No,No,70
2234,No,No,Yes,100
2235,No,No,No,80
2236,No,No,No,80
2237,No,No,No,100
2238,No,No,No,100
2239,No,No,No,70
2240,No,No,No,100
2241,No,No,No,100
2242,No,No,No,100
2243,No,No,No,110
2244,No,No,No,100
2245,No,No,No,60
2246,No,No,Yes,110
2247,No,No,No,80
2248,No,No,No,50
2249,No,No,No,50
2250,No,No,No,70
2251,No,No,Yes,60
2252,No,Yes,No,80
2253,No,No,No,110
2254,No,No,No,100
2255,No,No,No,60
2256,No,No,No,50
2257,No,No,No,50
2258,No,No,No,80
2259,No,No,No,110
2260,No,No,No,80
2261,No,No,No,80
2262,No,Yes,No,60
2263,No,No,No,100
2264,No,No,No,100
2265,No,No,No,50
2266,No,No,No,60
2267,No,No,No,60
2268,No,No,No,80
2269,No,No,No,80
2270,No,No,No,60
2271,No,No,No,60
2272,No,No,No,60
2273,No,No,No,60
2274,No,No,No,60
2275,No,No,No,100
2276,No,No,No,60
2277,No,No,No,100
2278,No,No,No,60
2279,No,No,No,80
2280,No,No,No,100
2281,Yes,No,No,80
2282,No,No,No,100
2283,No,No,Yes,100
2284,No,No,No,60
2285,No,No,No,70
2286,No,No,Yes,100
2287,No,No,No,100
2288,No,No,Yes,100
2289,No,No,Yes,100
2290,No,No,No,50
2291,No,No,Yes,90
2292,No,No,No,100
2293,No,No,No,40
2294,No,No,No,100
2295,No,No,No,100
2296,No,No,No,100
2297,No,No,No,100
2298,No,No,No,100
2299,No,No,No,70
2300,No,No,No,60
2301,No,No,No,80
2302,No,No,No,130
2303,No,No,No,130
2304,No,No,No,70
2305,No,No,No,50
2306,No,No,No,60
2307,No,No,No,60
2308,No,No,No,90
2309,No,No,No,90
2310,No,No,No,100
2311,No,No,No,100
2312,No,No,No,100
2313,No,No,No,100
2314,No,No,No,100
2315,No,No,No,100
2316,No,No,No,80
2317,No,No,No,60
2318,No,No,No,60
2319,No,No,No,110
2320,No,No,No,50
2321,No,No,No,100
2322,No,No,No,50
2323,No,No,No,100
2324,No,Yes,No,80
2325,No,No,No,100
2326,No,No,No,60
2327,No,No,No,80
2328,No,No,No,100
2329,No,No,No,100
2330,No,No,No,130
2331,No,No,No,100
2332,No,Yes,No,110
2333,No,No,No,80
2334,No,No,No,50
2335,No,No,Yes,100
2336,No,No,No,100
2337,No,No,No,70
2338,Yes,No,Yes,50
2339,No,No,No,60
2340,No,No,No,60
2341,No,No,No,100
2342,No,No,No,80
2343,No,No,No,50
2344,No,No,No,70
2345,No,No,No,100
2346,No,No,No,60
2347,No,No,No,100
2348,No,No,No,60
2349,No,No,Yes,100
2350,No,No,No,60
2351,No,No,No,100
2352,No,No,No,100
2353,No,No,No,80
2354,No,No,No,100
2355,No,No,No,60
2356,No,No,Yes,100
2357,No,No,Yes,100
2358,No,No,No,70
2359,No,No,No,100
2360,No,No,No,60
2361,No,No,No,100
2362,No,No,No,50
2363,No,Yes,No,60
2364,No,Yes,No,100
2365,No,No,No,100
2366,No,No,No,110
2367,No,No,No,100
2368,No,Yes,No,80
2369,No,Yes,No,90
2370,No,Yes,No,100
2371,No,No,Yes,110
2372,No,No,Yes,110
2373,No,No,No,100
2374,No,No,Yes,80
2375,No,No,No,80
2376,No,No,No,80
2377,No,No,No,60
2378,No,No,No,50
2379,No,No,No,100
2380,No,No,No,100
2381,No,Yes,No,60
2382,No,No,No,100
2383,No,No,No,60
2384,No,No,No,100
2385,No,No,No,70
2386,No,No,No,100
2387,No,No,No,100
2388,No,No,No,70
2389,No,No,No,100
2390,No,No,No,60
2391,No,No,No,100
2392,No,No,No,80
2393,No,No,No,50
2394,No,No,No,100
2395,No,No,No,60
2396,No,No,No,100
2397,No,No,No,60
2398,No,No,No,100
2399,No,No,No,80
2400,No,No,No,100
2401,No,No,No,130
2402,No,No,No,70
2403,No,No,No,100
2404,No,No,No,80
2405,No,No,No,60
2406,No,No,No,60
2407,No,Yes,No,70
2408,No,No,No,70
2409,No,No,No,60
2410,No,No,No,50
2411,No,No,No,100
2412,No,No,No,80
2413,No,No,No,110
2414,No,No,No,60
2415,No,Yes,No,80
2416,No,Yes,No,100
2417,No,No,No,70
2418,No,No,No,80
2419,No,No,No,110
2420,No,No,Yes,80
2421,No,No,No,100
2422,No,No,No,100
2423,No,No,Yes,50
2424,No,No,No,60
2425,No,No,No,90
2426,No,No,No,60
2427,No,No,No,100
2428,No,No,No,70
2429,No,No,Yes,100
2430,No,No,No,60
2431,No,No,No,80
2432,No,No,No,110
2433,No,No,No,100
2434,No,No,No,80
2435,No,No,No,40
2436,No,No,No,60
2437,No,No,No,100
2438,No,No,No,100
2439,No,Yes,No,100
2440,No,No,No,60
2441,Yes,No,No,60
2442,No,No,No,80
2443,Yes,No,No,110
2444,No,No,No,20
2445,No,No,No,80
2446,No,No,No,100
2447,No,No,No,80
2448,No,No,No,50
2449,No,No,No,80
2450,No,No,No,100
2451,No,No,No,100
2452,No,No,No,110
2453,No,No,No,50
2454,No,No,No,60
2455,No,No,No,100
2456,No,No,No,50
2457,No,No,No,70
2458,No,No,No,80
2459,No,No,No,80
2460,No,No,No,70
2461,No,No,No,60
2462,No,No,No,110
2463,No,No,No,110
2464,No,No,No,110
2465,No,No,No,100
2466,No,No,No,40
2467,No,No,No,60
2468,No,No,No,80
2469,No,No,Yes,100
2470,No,No,No,80
2471,No,No,No,100
2472,No,Yes,No,80
2473,No,No,No,100
2474,No,No,No,60
2475,No,No,No,60
2476,No,No,No,100
2477,No,No,No,100
2478,No,No,No,50
2479,No,No,No,60
2480,No,No,No,110
2481,No,No,No,60
2482,No,No,No,70
2483,No,No,No,70
2484,No,No,No,80
2485,No,No,Yes,100
2486,No,Yes,No,60
2487,No,Yes,No,50
2488,No,Yes,No,100
2489,No,Yes,No,80
2490,No,Yes,No,80
2491,No,No,No,110
2492,No,No,No,100
2493,No,No,No,50
2494,No,No,No,80
2495,No,No,No,80
2496,No,Yes,No,100
2497,No,Yes,No,100
2498,No,Yes,No,100
2499,No,Yes,No,100
2500,No,No,No,100
2501,No,No,No,100
2502,No,No,No,100
2503,No,No,No,80
2504,No,No,No,80
2505,No,No,No,50
2506,No,No,No,130
2507,No,No,No,100
2508,No,No,No,70
2509,No,No,No,100
2510,No,No,No,110
2511,No,Yes,No,100
2512,No,No,No,100
2513,No,No,No,100
2514,No,No,No,60
2515,No,No,No,80
2516,No,No,No,50
2517,No,No,No,60
2518,No,No,No,100
2519,No,No,No,100
2520,No,Yes,No,100
2521,No,No,No,100
2522,No,No,No,70
2523,No,Yes,No,100
2524,No,No,No,60
2525,No,No,No,80
2526,No,No,Yes,110
2527,No,No,No,100
2528,No,No,No,60
2529,No,No,No,80
2530,No,No,No,100
2531,No,No,No,60
2532,Yes,No,Yes,100
2533,No,No,No,100
2534,No,No,No,100
2535,Yes,No,No,60
2536,No,No,No,100
2537,No,No,No,100
2538,No,No,No,60
2539,No,No,No,100
2540,Yes,No,No,100
2541,No,No,No,70
2542,No,No,No,80
2543,No,No,No,80
2544,No,No,No,100
2545,No,No,No,100
2546,No,No,No,80
