Crash_ID,Time_of_Day
20165119,Night
20165003,Day
20164062,Day
20161055,Day
20161099,Day
20161179,Day
20165160,Night
20161053,Day
20161354,Day
20161145,Day
20161272,Day
20161223,Day
20161035,Day
20164071,Day
20161195,Night
20164057,Night
20164016,Day
20165087,Day
20166002,Day
20161047,Day
20161017,Day
20167018,Day
20167013,Night
20167040,Night
20166021,Night
20161089,Night
20161202,Day
20161071,Day
20164017,Day
20164059,Night
20165023,Night
20161273,Day
20165121,Day
20165138,Day
20166030,Day
20161330,Day
20164075,Day
20167037,Night
20164013,Night
20167016,Night
20161336,Night
20165122,Night
20165018,Night
20165069,Day
20161090,Day
20161227,Day
20161296,Day
20164053,Day
20165167,Day
20168001,Day
20161178,Day
20161188,Day
20165170,Night
20161116,Day
20165101,Day
20161352,Day
20161242,Day
20161356,Day
20168003,Day
20165022,Night
20161143,Night
20167012,Night
20164049,Night
20161238,Day
20164022,Day
20161277,Day
20161110,Day
20161209,Day
20165071,Night
20161329,Night
20165038,Night
20161081,Night
20164065,Day
20165128,Day
20165086,Day
20166008,Day
20161346,Day
20161051,Day
20165097,Night
20161153,Night
20164023,Night
20161308,Night
20161020,Night
20161092,Day
20168009,Day
20164031,Day
20161323,Day
20161171,Day
20164034,Day
20161100,Day
20161138,Day
20165109,Day
20161247,Day
20161207,Night
20165149,Night
20168011,Night
20161279,Day
20161181,Day
20161003,Day
20161014,Day
20161170,Day
20161173,Day
20165053,Day
20166016,Night
20161292,Night
20161230,Night
20161026,Day
20161278,Day
20165085,Day
20161215,Day
20161343,Day
20165007,Night
20161245,Night
20164035,Night
20161335,Night
20166012,Day
20161198,Day
20166019,Day
20164056,Day
20164060,Night
20161169,Day
20165146,Day
20166025,Night
20164063,Night
20161218,Day
20161339,Day
20165165,Night
20165102,Night
20161203,Night
20165157,Night
20161149,Night
20161302,Day
20164039,Day
20165010,Day
20161112,Night
20161056,Night
20161291,Night
20161029,Night
20165024,Day
20161338,Day
20161300,Day
20161219,Night
20161061,Night
20161031,Night
20161206,Night
20164041,Day
20161057,Day
20165067,Day
20164054,Day
20161328,Day
20161028,Night
20165133,Day
20161353,Day
20167022,Day
20161349,Night
20167024,Night
20161246,Night
20161108,Night
20161176,Night
20165050,Night
20161289,Night
20161080,Night
20164047,Day
20161184,Day
20161268,Day
20161314,Day
20161248,Day
20161091,Day
20165095,Day
20165009,Day
20161088,Night
20165103,Night
20161234,Day
20161205,Day
20165140,Day
20164066,Day
20167011,Night
20165068,Night
20161317,Night
20164005,Night
20161225,Night
20165123,Day
20161052,Night
20161033,Day
20161019,Day
20165028,Day
20167001,Day
20161156,Day
20167033,Day
20161193,Day
20164015,Night
20165099,Night
20165058,Night
20161059,Night
20161147,Night
20161204,Day
20164067,Day
20165017,Day
20164026,Day
20165031,Day
20161286,Day
20166023,Night
20165143,Night
20165037,Night
20161075,Night
20165106,Night
20161216,Night
20165150,Night
20166001,Night
20167025,Night
20161152,Night
20161063,Night
20168006,Night
20165073,Day
20161041,Day
20164033,Day
20161109,Day
20161197,Day
20161192,Day
20161130,Night
20165094,Night
20165046,Night
20161131,Night
20164042,Day
20161280,Day
20161350,Day
20165054,Day
20161034,Day
20165152,Night
20161096,Night
20161128,Night
20165055,Night
20161275,Night
20161102,Night
20161119,Night
20161290,Day
20161162,Day
20165084,Day
20165090,Day
20167028,Night
20167015,Night
20161307,Day
20161344,Day
20165083,Day
20165144,Night
20161304,Night
20165005,Day
20168005,Day
20165056,Night
20161293,Night
20161228,Day
20161243,Day
20161284,Day
20161326,Day
20164003,Night
20165001,Night
20161239,Night
20165029,Night
20161039,Night
20161113,Night
20161258,Day
20161185,Day
20161122,Day
20164051,Night
20161007,Night
20161146,Night
20161240,Night
20164012,Night
20161024,Day
20161269,Day
20161157,Day
20164025,Night
20161067,Night
20161095,Night
20165064,Night
20161044,Night
20161137,Day
20165048,Day
20165051,Day
20161101,Day
20165120,Day
20161064,Day
20161172,Day
20167020,Night
20161325,Night
20161005,Day
20165042,Day
20164074,Day
20161148,Day
20161140,Day
20164014,Day
20166009,Day
20164007,Night
20165166,Night
20161166,Day
20161123,Day
20161186,Night
20161217,Night
20161265,Day
20165061,Day
20161155,Day
20161210,Day
20167019,Night
20165013,Night
20161254,Night
20161032,Night
20161310,Night
20161196,Day
20161001,Day
20166024,Day
20164046,Day
20161097,Night
20164001,Night
20164064,Night
20161038,Night
20161183,Day
20168007,Day
20165035,Day
20165163,Day
20161319,Night
20161180,Night
20161011,Night
20161224,Night
20161276,Day
20161301,Day
20167039,Day
20161118,Day
20164030,Day
20161021,Day
20167002,Day
20165164,Day
20161318,Night
20165145,Night
20165002,Night
20164050,Day
20165063,Day
20161062,Day
20161060,Day
20161134,Night
20161002,Night
20166003,Night
20161334,Night
20161065,Day
20165112,Day
20161049,Day
20161299,Day
20165139,Night
20164069,Day
20164072,Day
20161133,Day
20168010,Day
20165100,Night
20161342,Day
20165141,Day
20161069,Day
20165091,Day
20164061,Night
20161309,Night
20166007,Night
20161009,Night
20161199,Night
20166022,Night
20161027,Day
20161295,Day
20161093,Day
20165047,Night
20164076,Night
20161016,Night
20161341,Night
20161098,Night
20167021,Night
20161331,Night
20161068,Night
20161048,Day
20161256,Day
20161263,Day
20161294,Night
20161175,Night
20161315,Day
20161107,Day
20164068,Day
20165135,Day
20165129,Day
20161187,Day
20161040,Day
20161174,Day
20161333,Day
20161103,Day
20161150,Night
20161139,Night
20166033,Day
20161120,Day
20166031,Day
20166015,Day
20161189,Day
20166026,Day
20167030,Night
20161298,Night
20161006,Day
20164002,Day
20161182,Day
20164032,Day
20164036,Day
20167026,Day
20161332,Day
20161083,Day
20161287,Day
20161321,Day
20161237,Day
20161073,Night
20161126,Day
20167003,Day
20165006,Day
20161154,Day
20164058,Night
20161260,Day
20161327,Day
20165021,Day
20161337,Day
20161127,Day
20161313,Day
20167004,Night
20165116,Day
20165142,Day
20161348,Day
20161274,Day
20161220,Day
20164055,Day
20165161,Day
20161345,Day
20161306,Night
20167029,Night
20164009,Day
20164019,Day
20161105,Day
20165153,Day
20166010,Day
20165137,Day
20161104,Day
20161078,Night
20164040,Night
20165059,Night
20161241,Night
20161008,Night
20165020,Day
20161311,Day
20165015,Day
20166018,Day
20166014,Day
20161036,Day
20161165,Night
20165044,Night
20161282,Night
20165093,Day
20161201,Day
20164024,Day
20161022,Day
20166017,Night
20161259,Day
20164027,Day
20161347,Day
20165019,Day
20165155,Day
20161030,Day
20161158,Day
20161114,Day
20165075,Night
20161355,Night
20161121,Night
20161012,Day
20167006,Day
20161266,Day
20168002,Day
20161316,Night
20165148,Night
20161281,Day
20161045,Day
20161200,Day
20161270,Night
20165169,Night
20161297,Day
20161213,Day
20161285,Night
20161255,Night
20161324,Night
20164038,Day
20161094,Day
20161305,Day
20161351,Day
20165026,Day
20161252,Day
20161141,Day
20161236,Night
20165147,Night
20161264,Day
20161164,Day
20165098,Day
20161070,Day
20161043,Day
20161257,Day
20161117,Night
20167010,Night
20164018,Day
20161023,Day
20161084,Day
20167027,Day
20161025,Night
20165070,Day
20165004,Night
20164028,Night
20161085,Night
20165016,Day
20161249,Day
20161136,Day
20161013,Day
20161077,Day
20164029,Day
20167034,Night
20165057,Night
20164044,Night
20166013,Night
20165030,Night
20161177,Day
20165079,Day
20166032,Day
20161159,Day
20165154,Day
20161111,Night
20161050,Night
20165127,Night
20164043,Day
20161222,Day
20161018,Day
20166027,Day
20161267,Day
20165114,Day
20165082,Day
20167017,Day
20161037,Night
20161160,Night
20161163,Night
20161106,Night
20161212,Night
20165060,Night
20161233,Night
20164073,Day
20161074,Day
20161190,Day
20165076,Day
20165159,Day
20161058,Day
20166020,Night
20164010,Night
20165092,Day
20166028,Day
20165014,Night
20161312,Day
20161046,Day
20166011,Day
20165118,Day
20165065,Night
20161208,Night
20167036,Night
20161125,Night
20161283,Day
20161229,Day
20164070,Night
20161072,Night
20165096,Day
20161132,Day
20167032,Day
20157024,Night
20155018,Night
20157016,Night
20158007,Day
20151041,Day
20154091,Day
20151162,Day
20155139,Day
201550039,Day
20151205,Night
20154085,Night
20152148,Day
20158009,Day
20151103,Day
20152011,Night
20151120,Night
20151292,Night
20157019,Night
20151051,Day
20151316,Day
20152225,Day
20151094,Day
20155021,Day
20152185,Day
20151192,Night
20155081,Night
20152191,Night
20155009,Night
20151141,Night
20155035,Day
20151282,Day
20151154,Day
20152220,Day
20152090,Day
20152104,Day
20155103,Night
20151008,Night
20152088,Night
20158013,Day
20151021,Day
20152139,Night
20154012,Night
20151216,Night
20152023,Night
20151002,Night
20157011,Night
20152096,Night
20152163,Day
20155116,Day
20151028,Day
20151017,Day
20151054,Night
20152105,Night
20155034,Night
20151033,Night
20155102,Day
20151104,Day
20157017,Day
20154013,Day
20154073,Day
20151254,Day
20156008,Day
20155080,Day
20151039,Day
20155011,Day
20151199,Day
20152146,Day
20152022,Day
20156025,Night
20151145,Night
20151241,Night
20155044,Night
20154019,Day
20151224,Day
20154054,Day
20151097,Day
20152061,Day
20151013,Day
20151275,Day
20152168,Day
20155058,Night
20151004,Night
20154020,Night
20151206,Night
20154096,Night
20155004,Night
20152172,Night
20152080,Day
20152044,Day
20152095,Day
20155121,Day
20155063,Day
20155024,Day
20151197,Day
20154040,Day
20151010,Day
20151044,Day
20151304,Day
20152136,Night
20152230,Night
20151185,Night
20151066,Night
20155112,Day
20155006,Day
20154084,Day
20152194,Day
20158008,Day
20152210,Day
20152101,Night
20152091,Night
20151226,Night
20151272,Night
20152112,Day
20154081,Day
20154007,Day
20152202,Day
20155071,Day
20151136,Day
20155140,Night
20151252,Day
20151123,Day
20157005,Day
20151179,Day
20151011,Day
20156021,Day
20152052,Night
20151311,Night
20151220,Night
20151223,Night
20151191,Day
20151258,Day
20152012,Day
20151172,Day
20151200,Day
20152170,Day
20151261,Day
20155026,Day
20151048,Day
20151142,Night
20151122,Night
20154006,Night
20152203,Day
20151042,Day
20151055,Day
20152067,Day
20154082,Day
20154049,Day
20155029,Day
20152142,Day
20151080,Night
20154066,Night
20151117,Day
20151001,Day
20152053,Day
20152043,Day
20156024,Day
20152115,Day
20155076,Day
20156026,Day
20155130,Day
20152214,Day
20154071,Day
20154032,Day
20152083,Night
20155097,Night
20157003,Day
20152120,Day
20154083,Day
20154056,Day
20151268,Day
20154053,Day
20152008,Day
20151195,Day
20151159,Day
20151257,Day
20157023,Day
20151126,Day
20151022,Day
20152049,Night
20152204,Night
20151064,Night
20151228,Night
20154065,Night
20154060,Day
20151133,Day
20154027,Day
20152114,Day
20156003,Day
20154075,Day
20154042,Day
20154069,Day
20151302,Night
20151061,Night
20151293,Night
20151047,Night
20152215,Night
20155015,Night
20152020,Day
20151079,Day
20152179,Day
20152123,Day
20152064,Day
20152082,Day
20152050,Day
20155137,Day
20151291,Night
20154088,Night
20152098,Night
20151108,Night
20151089,Night
20157032,Night
20151107,Day
20152027,Day
20154041,Day
20154093,Day
20156032,Day
20152045,Night
20152063,Day
20152138,Day
20151147,Day
20151321,Day
20152069,Day
20154031,Day
20155042,Night
20152165,Night
20151315,Night
20151295,Night
20152206,Day
20151030,Day
20152201,Day
20155122,Day
20154080,Day
20158004,Day
20157028,Night
20152149,Night
20151213,Day
20154089,Day
20151016,Day
20151156,Day
20156011,Day
20151046,Day
20151151,Day
20155072,Day
20151155,Night
20151116,Night
20157021,Night
20152007,Day
20152006,Day
20151086,Day
20151299,Day
20151140,Day
20155099,Day
20156016,Day
20151229,Night
20158005,Night
20154014,Night
20155120,Night
20151222,Night
20151176,Day
20152160,Day
20151286,Day
20154034,Day
20152130,Day
20156001,Day
20152046,Day
20151250,Night
20151087,Day
20155037,Day
20155096,Night
20152161,Night
20155106,Night
20152010,Night
20155135,Night
20157026,Night
20154074,Day
20151307,Day
20151050,Day
20152184,Day
20151178,Day
20154094,Day
20151263,Night
20155043,Night
20151106,Night
20154046,Night
20152137,Night
20151233,Day
20151166,Day
20151317,Day
20152113,Night
20152119,Night
20156002,Night
20152176,Night
20152117,Night
20151027,Day
20151071,Day
20151318,Day
20151208,Day
20151308,Day
20152181,Day
20154043,Day
20151325,Night
20152218,Night
20151323,Night
20155108,Night
20155027,Night
20155094,Night
20151003,Day
20155059,Day
20156014,Day
20151077,Day
20155119,Day
20152068,Day
20151274,Day
20157034,Day
20152152,Day
20154024,Night
20151217,Night
20152002,Night
20157014,Night
20155012,Day
20152040,Day
20151277,Day
20152028,Day
20157033,Day
20151227,Day
20151082,Day
20152103,Night
20152038,Night
20151115,Night
20151125,Night
20154076,Night
20151243,Night
20152076,Night
20155020,Day
20151212,Day
20151234,Day
20151290,Day
20154026,Day
20151175,Day
20151152,Day
20151075,Day
20151298,Day
20155051,Day
20154059,Day
20151204,Day
20151063,Day
20151182,Night
20152079,Night
20154009,Night
20151023,Night
20151297,Day
20152036,Day
20152100,Day
20157038,Day
20157025,Day
20155032,Day
20151244,Day
20152086,Night
20154005,Night
20152107,Night
20151068,Night
20155101,Night
20154010,Day
20152209,Day
20151245,Day
20155061,Day
20151313,Day
20151186,Day
20155041,Day
20154047,Day
20151269,Day
20154095,Day
20152222,Day
20152229,Night
20152226,Night
20157027,Night
20155028,Night
20155056,Night
20152111,Night
20151146,Day
20155062,Day
20152033,Day
20152075,Day
20157020,Day
20155074,Night
20152175,Night
20154090,Day
20151190,Day
20151144,Day
20151171,Day
20152190,Day
20152014,Day
20155113,Day
20151083,Night
20151202,Night
20152164,Day
20155001,Night
20156022,Night
20151187,Day
20152093,Day
20152156,Day
20154061,Day
20154018,Day
20157031,Day
20151102,Day
20155019,Night
20151230,Night
20152099,Night
20152071,Night
20151025,Day
20151069,Day
20151183,Day
20151138,Night
20152102,Night
20151161,Night
20157002,Night
20151158,Night
20158010,Night
20156023,Day
20152122,Day
20152223,Day
20156020,Day
20152087,Day
20151236,Day
20152074,Night
20151037,Night
20151284,Night
20151006,Day
20152013,Day
20151135,Day
20151112,Day
20154030,Night
20151221,Night
20151038,Night
20155040,Night
20152147,Night
20151118,Day
20151283,Day
20156013,Day
20151270,Day
20151255,Day
20151305,Day
20152145,Day
20151196,Day
20156005,Day
20151165,Day
20151189,Day
20158014,Night
20151053,Night
20155093,Night
20151203,Day
20154035,Day
20151143,Day
20151128,Day
20152029,Day
20151024,Day
20152066,Day
20156030,Night
20152198,Night
20157009,Night
20152167,Night
20152055,Night
20151215,Night
20151164,Night
20155092,Night
20151119,Night
20157001,Day
20152026,Day
20151105,Day
20154092,Day
20151148,Day
20155031,Day
20151090,Day
20157036,Night
20154021,Night
20151294,Night
20152019,Night
20151074,Night
20157040,Night
20151262,Night
20154079,Night
20155064,Night
20151238,Day
20152227,Day
20151211,Day
20152116,Day
20151124,Day
20155068,Night
20151127,Day
20157015,Day
20156031,Day
20158011,Night
20152128,Day
20152021,Day
20151288,Day
20152037,Day
20152199,Day
20154022,Night
20154055,Night
20151095,Night
20154057,Night
20152126,Night
20157029,Day
20151035,Day
201550059,Day
20152162,Day
20154003,Night
20155067,Night
20152092,Day
20154033,Day
20151310,Day
20155002,Day
20152001,Day
20158003,Day
20151163,Day
20155090,Day
20155133,Day
20151045,Day
20151130,Night
20152224,Night
20152154,Night
20156028,Night
20155078,Night
20151040,Night
20155033,Day
20154029,Day
20155131,Day
20151278,Day
20155132,Day
20152048,Day
20154001,Night
20151060,Night
20151132,Night
20151073,Day
20152065,Day
20151129,Day
20157041,Night
20152110,Night
20152004,Night
20151111,Night
20152197,Night
20154044,Day
20155052,Day
20151326,Day
20151285,Day
20155016,Day
20154037,Day
20155091,Day
20151240,Day
20152062,Day
20152054,Day
20151309,Day
20152056,Night
20152213,Night
20151018,Night
20156029,Night
20151031,Night
20152155,Day
20157030,Day
20151188,Day
20152078,Day
20152089,Day
20151091,Day
20151032,Day
20158006,Day
20154028,Night
20152034,Night
20151253,Day
20151169,Day
20152125,Day
20151174,Day
20151113,Day
20155107,Night
20152180,Night
20151259,Night
20151170,Night
20154050,Night
20152005,Day
20151198,Day
20151065,Day
20154067,Day
20158001,Night
20151059,Night
20151312,Night
20152173,Night
20151279,Day
20151301,Day
20151049,Day
20152169,Day
20157006,Day
20157035,Day
20151019,Day
20151214,Day
20154016,Night
20157010,Night
20152041,Night
20151150,Night
20152059,Night
20155013,Day
20155070,Day
20154011,Day
20151131,Day
20151096,Night
20152144,Night
20152217,Night
20152097,Day
20152051,Day
20154036,Day
20154063,Day
20152231,Day
20152018,Day
20155050,Night
20155065,Night
20152085,Night
20155069,Day
20151296,Day
20151020,Day
20151093,Day
20151026,Day
20151043,Day
20152158,Night
20152133,Night
20155136,Night
20152016,Day
20152216,Day
20152060,Day
20155010,Day
20155110,Day
20154077,Day
20151281,Day
20151280,Day
20154025,Day
20151235,Day
20155085,Day
20157022,Night
20151264,Night
20152031,Day
20155128,Day
20151271,Day
20154058,Night
20151207,Night
20154023,Day
20151009,Day
20152030,Day
20151177,Day
20154002,Day
20152121,Night
20151160,Night
20151076,Day
20151098,Day
20152009,Day
20152131,Day
20151153,Day
20151052,Day
20151287,Day
20158002,Night
20157013,Night
20154017,Night
20151036,Night
20151181,Day
20152003,Day
20155125,Day
20151078,Day
20152150,Day
20155134,Day
20151007,Night
20152108,Night
20156012,Night
20157037,Night
20155073,Night
20155025,Night
20152017,Day
20152032,Day
20152127,Day
20151266,Day
20156009,Day
20151265,Day
20155054,Night
20152084,Night
20152057,Night
20155036,Night
20155007,Day
20155039,Day
20154062,Day
20152042,Day
20155017,Day
20151249,Night
20155057,Night
20151180,Night
20151056,Night
20151100,Night
20152025,Night
20157008,Night
20155109,Day
20151173,Day
20151201,Day
20151101,Day
20151260,Day
20152070,Night
20152193,Night
20152106,Night
20152081,Day
20155118,Day
20151314,Day
20152132,Day
20154086,Day
20154068,Day
20151218,Night
20151219,Day
20151322,Day
20151210,Night
20157007,Night
20152157,Night
20151139,Night
20157004,Night
20152015,Day
20151225,Day
20151005,Day
20151251,Day
20152212,Day
20152058,Day
20151081,Day
20155088,Night
20155060,Night
20152073,Day
20152183,Day
20152109,Day
20156007,Day
20151012,Day
20155087,Day
20152195,Day
20155048,Night
20152151,Night
20152129,Night
20155104,Night
20155075,Day
20151231,Day
20151157,Day
20151034,Day
20152153,Day
20152211,Night
20151320,Night
20151248,Night
20155014,Day
20151137,Day
20152192,Night
20152072,Night
20156006,Night
20152171,Night
20152174,Day
20151324,Day
20155105,Day
20156015,Day
20154015,Day
20152182,Day
20157039,Day
20156019,Day
20151109,Night
20151237,Night
20157012,Night
20152134,Day
20154087,Day
20151062,Day
20154051,Day
20152207,Night
20151273,Day
20151246,Day
20152047,Day
20154070,Day
20151057,Day
20155123,Night
20152196,Night
20152188,Night
20151121,Day
20151242,Day
20152219,Night
20152039,Night
20154045,Day
20151058,Day
20156027,Day
20154052,Night
20151072,Night
20151194,Night
20151114,Night
20151099,Night
20152208,Night
20157042,Day
20151014,Day
20152186,Day
20154008,Day
20151232,Day
20152221,Day
20152205,Day
20155049,Day
20155079,Day
20152141,Night
20154078,Night
20154039,Night
20151193,Day
20151067,Day
20154004,Day
20151209,Day
20151276,Day
20152135,Day
20151092,Day
20151319,Day
20151085,Night
20152200,Night
20152118,Night
20152177,Night
20151134,Day
20151149,Day
20151029,Day
20151084,Day
20155100,Day
20151247,Day
20151289,Day
20155089,Day
20154064,Night
20151256,Night
20155115,Night
20152228,Night
20156018,Night
20152094,Day
20152189,Day
20151070,Day
20158012,Day
20151088,Day
20151239,Day
20154048,Day
20155066,Day
20152024,Night
20155082,Night
20151167,Night
20151306,Night
20151300,Night
20152143,Day
20151303,Day
20151184,Day
20155055,Day
20155098,Night
20154038,Night
20152035,Night
20152178,Night
20151110,Night
20156004,Day
20152077,Day
20152166,Day
20151168,Day
20152140,Day
20151267,Day
20151015,Day
20155023,Day
20154072,Night
20145101,Day
20145066,Day
20145010,Day
20144066,Night
20144092,Night
20144052,Day
20144084,Day
20144078,Day
20144039,Night
20144009,Night
20145117,Night
20145024,Night
20145041,Night
20145099,Night
20144071,Day
20144043,Day
20146014,Day
20145048,Night
20145141,Night
20146013,Night
20145131,Day
20144057,Night
20145158,Night
20144075,Night
20144033,Night
20144093,Day
20144030,Day
20144003,Day
20145002,Night
20145138,Night
20145088,Day
20144010,Night
20145089,Day
20145111,Day
20144095,Day
20146006,Night
20144082,Night
20144086,Day
20145068,Day
20145016,Day
20146012,Day
20145029,Day
20145049,Day
20145023,Day
20146005,Night
20145100,Day
20145096,Day
20145017,Day
20145057,Day
20146002,Day
20145027,Day
20144087,Night
20144035,Night
20145001,Night
20144094,Day
20144002,Day
20145026,Day
20145166,Day
20145037,Day
20145063,Night
20145167,Day
20145129,Day
20145094,Day
20145123,Day
20144073,Day
20145124,Day
20146021,Day
20145054,Night
20146018,Night
20144056,Day
20144036,Day
20145040,Day
20145157,Night
20145060,Day
20145151,Day
20145036,Day
20144005,Night
20144074,Night
20145042,Day
20145139,Night
20144096,Night
20144048,Day
20145032,Day
20146026,Day
20145126,Night
20145019,Day
20144006,Day
20144070,Day
20145116,Night
20144017,Day
20144090,Day
20145137,Day
20145047,Day
20146010,Night
20145015,Night
20144061,Day
20144076,Night
20145109,Day
20145059,Day
20145154,Night
20145130,Night
20145065,Night
20145006,Day
20144050,Day
20144085,Night
20145039,Day
20144027,Day
20144063,Day
20145097,Day
20144080,Day
20144021,Day
20144001,Day
20145171,Day
20145172,Night
20145120,Night
20144012,Day
20145022,Night
20145102,Day
20144049,Day
20145067,Day
20144091,Day
20145045,Day
20146017,Day
20145140,Night
20145098,Night
20144072,Day
20145095,Night
20145112,Day
20145077,Day
20144069,Day
20145074,Day
20144014,Day
20146027,Day
20145128,Night
20144051,Day
20144031,Day
20145119,Day
20146023,Night
20144068,Night
20145018,Night
20145132,Day
20145147,Day
20145106,Night
20145011,Night
20145163,Day
20145078,Day
20145103,Day
20144025,Day
20144004,Night
20144067,Day
20146025,Day
20144044,Day
20145081,Day
20145087,Day
20144059,Night
20145090,Night
20145028,Day
20144046,Day
20145061,Night
20145080,Night
20145056,Day
20146030,Day
20144028,Night
20145159,Day
20145014,Day
20145038,Day
20144018,Night
20145127,Night
20145156,Day
20144060,Day
20145031,Night
20144058,Day
20145076,Day
20145033,Day
20145003,Night
20144023,Night
20145044,Night
20145062,Day
20144029,Day
20144053,Day
20144041,Day
20144026,Night
20145051,Day
20144011,Day
20145071,Night
20145165,Day
20146008,Day
20145007,Day
20146001,Day
20146029,Day
20145121,Day
20145136,Night
20144020,Day
20146020,Day
20146019,Night
20146031,Day
20145135,Night
20145008,Night
20144042,Day
20144038,Day
20145133,Night
20145004,Night
20145084,Day
20145050,Day
20146007,Day
20145034,Day
20144034,Day
20145160,Day
20145115,Night
20144040,Night
20145043,Night
20144055,Day
20145073,Day
20144008,Day
20145152,Night
20145145,Night
20145114,Night
20144015,Night
20144037,Day
20144065,Day
20145030,Day
20145110,Day
20145162,Day
20145146,Night
20144047,Night
20145125,Day
20146009,Day
20144077,Night
20144062,Night
20145142,Day
20146022,Day
20145046,Day
20145153,Day
20144016,Night
20145012,Night
20145079,Night
20144081,Day
20145005,Day
20145149,Night
20145013,Night
20144054,Day
20146011,Day
20144045,Night
20145070,Day
20145083,Day
20144064,Night
20144024,Day
20145035,Day
20144088,Night
20145075,Day
20145168,Night
20145058,Day
20145144,Day
20145173,Day
20144032,Day
20145104,Day
20144083,Day
20144019,Day
20145148,Night
20145053,Night
20144022,Day
20146015,Day
20144013,Night
20145020,Day
20144089,Day
20145118,Night
20146016,Night
20144079,Day
20145055,Day
20144007,Night
20145072,Night
20145108,Day
