Participant ID,Gender,Age,Age Group,Road User,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement
552,Male,47,40_to_64,Pedal cyclist,No,No,No
553,Male,43,40_to_64,Passenger,No,No,No
554,Male,34,26_to_39,Passenger,No,No,No
555,Male,84,75_or_older,Driver,No,No,No
556,Male,25,17_to_25,Motorcycle rider,No,No,No
557,Male,22,17_to_25,Driver,No,Yes,No
558,Female,63,40_to_64,Driver,No,No,Yes
559,Male,25,17_to_25,Driver,No,No,No
560,Male,47,40_to_64,Motorcycle rider,No,Yes,No
561,Male,73,65_to_74,Driver,No,No,No
562,Male,15,0_to_16,Motorcycle rider,No,No,No
563,Male,43,40_to_64,Pedestrian,No,No,No
564,Female,20,17_to_25,Motorcycle rider,No,No,No
565,Male,64,40_to_64,Driver,No,No,No
566,Male,49,40_to_64,Driver,No,No,No
567,Female,61,40_to_64,Pedestrian,No,No,No
568,Male,29,26_to_39,Motorcycle rider,No,No,No
569,Female,59,40_to_64,Passenger,No,No,No
570,Male,90,75_or_older,Driver,No,No,No
571,Male,40,40_to_64,Motorcycle rider,No,No,No
572,Male,25,17_to_25,Driver,No,Yes,No
573,Male,60,40_to_64,Driver,No,No,No
574,Male,54,40_to_64,Motorcycle rider,No,No,No
575,Female,63,40_to_64,Passenger,No,No,No
576,Male,67,65_to_74,Driver,No,No,No
577,Male,87,75_or_older,Pedestrian,No,No,No
578,Male,50,40_to_64,Motorcycle rider,No,No,No
579,Male,19,17_to_25,Motorcycle rider,No,No,No
580,Male,19,17_to_25,Driver,No,No,No
581,Male,33,26_to_39,Motorcycle rider,No,No,No
582,Female,40,40_to_64,Pedestrian,No,No,No
583,Male,69,65_to_74,Driver,No,No,No
584,Male,22,17_to_25,Motorcycle rider,No,No,No
585,Male,38,26_to_39,Motorcycle rider,No,No,No
586,Male,23,17_to_25,Motorcycle rider,No,No,No
587,Male,30,26_to_39,Motorcycle rider,No,No,No
588,Female,73,65_to_74,Pedestrian,No,No,No
589,Male,42,40_to_64,Driver,No,No,No
590,Female,43,40_to_64,Pedestrian,No,No,No
591,Male,44,40_to_64,Pedestrian,No,No,No
592,Male,31,26_to_39,Driver,No,No,No
593,Male,54,40_to_64,Motorcycle rider,No,No,No
594,Male,54,40_to_64,Motorcycle rider,No,No,No
595,Male,30,26_to_39,Motorcycle rider,No,No,No
596,Female,11,0_to_16,Passenger,No,No,No
597,Male,41,40_to_64,Passenger,No,No,No
598,Female,68,65_to_74,Driver,No,No,No
599,Male,25,17_to_25,Driver,No,No,No
600,Male,29,26_to_39,Pedestrian,No,No,No
601,Female,81,75_or_older,Passenger,No,No,Yes
602,Male,54,40_to_64,Driver,No,No,Yes
603,Male,84,75_or_older,Passenger,No,No,Yes
604,Male,93,75_or_older,Driver,No,No,Yes
605,Female,84,75_or_older,Driver,No,No,No
606,Female,85,75_or_older,Driver,No,No,No
607,Male,61,40_to_64,Driver,No,No,Yes
608,Male,18,17_to_25,Pedestrian,No,No,No
609,Female,18,17_to_25,Driver,No,No,No
610,Male,30,26_to_39,Passenger,No,No,No
611,Male,65,65_to_74,Driver,No,Yes,No
612,Female,76,75_or_older,Pedestrian,No,No,No
613,Female,35,26_to_39,Driver,No,No,No
614,Male,20,17_to_25,Driver,No,No,No
615,Female,38,26_to_39,Driver,No,No,Yes
616,Male,75,75_or_older,Driver,No,No,No
617,Male,74,65_to_74,Pedestrian,No,No,No
618,Male,19,17_to_25,Driver,No,No,No
619,Female,89,75_or_older,Driver,No,No,No
620,Female,62,40_to_64,Driver,No,No,No
621,Male,21,17_to_25,Motorcycle rider,No,No,No
622,Male,19,17_to_25,Motorcycle rider,No,No,No
623,Male,26,26_to_39,Motorcycle rider,No,No,No
624,Female,24,17_to_25,Motorcycle pillion passenger,No,No,No
625,Male,38,26_to_39,Pedestrian,No,No,No
626,Male,21,17_to_25,Passenger,No,No,No
627,Male,30,26_to_39,Driver,No,No,No
628,Female,20,17_to_25,Driver,No,No,No
629,Male,21,17_to_25,Driver,No,No,No
630,Male,20,17_to_25,Driver,No,No,No
631,Female,32,26_to_39,Driver,No,No,No
632,Male,72,65_to_74,Driver,No,No,No
633,Female,79,75_or_older,Driver,No,No,No
634,Female,24,17_to_25,Passenger,No,No,No
635,Male,56,40_to_64,Driver,No,No,No
636,Female,84,75_or_older,Driver,No,No,No
637,Male,49,40_to_64,Driver,No,No,No
638,Male,56,40_to_64,Motorcycle rider,No,No,No
639,Male,19,17_to_25,Driver,No,No,No
640,Male,22,17_to_25,Passenger,No,No,No
641,Male,37,26_to_39,Driver,No,No,No
642,Male,65,65_to_74,Driver,No,No,No
643,Male,80,75_or_older,Driver,No,No,No
644,Female,56,40_to_64,Driver,No,No,No
645,Male,24,17_to_25,Driver,No,No,No
646,Male,4,0_to_16,Passenger,No,Yes,No
647,Male,53,40_to_64,Motorcycle rider,No,No,No
648,Male,45,40_to_64,Driver,No,No,No
649,Male,36,26_to_39,Driver,No,No,No
650,Male,74,65_to_74,Driver,No,No,No
651,Female,32,26_to_39,Passenger,No,No,No
652,Male,12,0_to_16,Pedestrian,No,No,No
653,Female,16,0_to_16,Passenger,No,No,No
654,Male,76,75_or_older,Pedestrian,No,No,No
655,Male,78,75_or_older,Driver,No,No,No
656,Female,76,75_or_older,Passenger,No,No,No
657,Female,74,65_to_74,Passenger,No,No,No
658,Male,96,75_or_older,Driver,No,No,Yes
659,Male,27,26_to_39,Driver,No,No,Yes
660,Male,61,40_to_64,Driver,No,Yes,No
661,Male,76,75_or_older,Pedal cyclist,No,No,No
662,Female,22,17_to_25,Driver,No,Yes,No
663,Male,70,65_to_74,Pedal cyclist,No,No,No
664,Male,41,40_to_64,Driver,No,No,No
665,Male,29,26_to_39,Motorcycle rider,No,No,No
666,Female,28,26_to_39,Passenger,No,No,No
667,Female,82,75_or_older,Passenger,No,No,No
668,Male,38,26_to_39,Driver,No,Yes,No
669,Male,83,75_or_older,Driver,No,No,No
670,Female,73,65_to_74,Driver,No,No,No
671,Male,94,75_or_older,Driver,No,No,No
672,Male,25,17_to_25,Driver,No,No,No
673,Male,23,17_to_25,Driver,No,No,No
674,Male,30,26_to_39,Motorcycle rider,No,No,No
675,Male,21,17_to_25,Driver,No,No,No
676,Male,69,65_to_74,Motorcycle rider,No,No,No
677,Male,32,26_to_39,Driver,Yes,No,No
678,Female,91,75_or_older,Passenger,Yes,No,No
679,Female,77,75_or_older,Driver,No,No,No
680,Male,31,26_to_39,Pedal cyclist,No,No,No
681,Male,18,17_to_25,Motorcycle rider,No,No,No
682,Male,60,40_to_64,Driver,No,No,No
683,Male,21,17_to_25,Driver,No,No,No
684,Male,19,17_to_25,Passenger,No,No,No
685,Male,34,26_to_39,Driver,No,No,No
686,Female,43,40_to_64,Passenger,No,No,No
687,Male,32,26_to_39,Driver,No,No,No
688,Male,59,40_to_64,Pedestrian,No,No,No
689,Female,30,26_to_39,Pedestrian,No,No,No
690,Male,72,65_to_74,Motorcycle rider,No,No,No
691,Female,76,75_or_older,Driver,No,No,No
692,Male,58,40_to_64,Motorcycle rider,No,No,No
693,Male,46,40_to_64,Motorcycle rider,No,No,No
694,Female,67,65_to_74,Motorcycle rider,No,No,No
695,Male,57,40_to_64,Driver,No,No,No
696,Female,66,65_to_74,Driver,No,No,No
697,Male,25,17_to_25,Driver,No,No,No
698,Male,38,26_to_39,Motorcycle rider,No,No,No
699,Male,19,17_to_25,Motorcycle rider,No,No,No
700,Female,51,40_to_64,Driver,No,No,No
701,Female,41,40_to_64,Passenger,No,No,No
702,Male,25,17_to_25,Passenger,No,No,No
703,Male,25,17_to_25,Driver,No,No,Yes
704,Male,77,75_or_older,Driver,No,No,Yes
705,Male,45,40_to_64,Passenger,No,No,Yes
706,Male,32,26_to_39,Driver,No,No,No
707,Female,49,40_to_64,Driver,No,No,No
708,Male,56,40_to_64,Driver,No,Yes,No
709,Male,41,40_to_64,Driver,No,Yes,Yes
710,Female,15,0_to_16,Motorcycle pillion passenger,No,No,No
711,Male,54,40_to_64,Motorcycle rider,No,No,No
712,Male,66,65_to_74,Driver,No,No,No
713,Female,24,17_to_25,Passenger,No,No,No
714,Male,77,75_or_older,Driver,No,No,Yes
715,Male,62,40_to_64,Driver,No,No,No
716,Female,78,75_or_older,Pedestrian,No,No,No
717,Male,66,65_to_74,Pedestrian,No,No,No
718,Male,43,40_to_64,Driver,No,No,No
719,Male,80,75_or_older,Driver,No,No,No
720,Male,58,40_to_64,Driver,No,No,No
721,Male,87,75_or_older,Passenger,No,Yes,No
722,Female,70,65_to_74,Driver,No,No,No
723,Male,26,26_to_39,Pedestrian,No,No,No
724,Male,29,26_to_39,Driver,No,No,Yes
725,Male,19,17_to_25,Motorcycle rider,No,No,No
726,Male,28,26_to_39,Motorcycle rider,No,No,No
727,Male,68,65_to_74,Passenger,Yes,No,No
728,Male,86,75_or_older,Driver,No,No,No
729,Female,75,75_or_older,Passenger,No,No,No
730,Male,15,0_to_16,Passenger,No,No,No
731,Male,67,65_to_74,Driver,No,No,Yes
732,Male,91,75_or_older,Driver,No,No,No
733,Male,40,40_to_64,Motorcycle rider,No,No,No
734,Male,79,75_or_older,Driver,No,No,No
735,Female,70,65_to_74,Driver,No,No,Yes
736,Male,71,65_to_74,Driver,No,No,No
737,Male,3,0_to_16,Passenger,No,No,No
738,Male,24,17_to_25,Driver,No,No,Yes
739,Female,45,40_to_64,Pedestrian,No,No,No
740,Male,56,40_to_64,Driver,No,No,No
741,Male,49,40_to_64,Motorcycle rider,No,No,No
742,Female,27,26_to_39,Driver,No,No,No
743,Male,77,75_or_older,Driver,No,No,No
744,Male,56,40_to_64,Driver,No,No,No
745,Male,83,75_or_older,Driver,No,Yes,No
746,Male,74,65_to_74,Driver,No,No,No
747,Female,21,17_to_25,Passenger,No,No,No
748,Male,76,75_or_older,Driver,No,No,No
749,Female,29,26_to_39,Pedestrian,Yes,No,No
750,Female,18,17_to_25,Pedestrian,Yes,No,No
751,Female,21,17_to_25,Passenger,No,No,No
752,Male,59,40_to_64,Motorcycle rider,No,No,No
753,Male,76,75_or_older,Pedestrian,No,No,No
754,Male,54,40_to_64,Driver,No,No,No
755,Male,50,40_to_64,Driver,No,No,Yes
756,Male,62,40_to_64,Driver,No,No,Yes
757,Male,53,40_to_64,Driver,No,No,Yes
758,Female,20,17_to_25,Driver,No,No,No
759,Male,21,17_to_25,Pedestrian,No,No,No
760,Male,21,17_to_25,Motorcycle rider,No,No,No
761,Male,59,40_to_64,Driver,No,No,No
762,Male,66,65_to_74,Pedal cyclist,No,Yes,No
763,Male,62,40_to_64,Driver,No,No,No
764,Male,35,26_to_39,Motorcycle rider,No,No,No
765,Male,15,0_to_16,Pedal cyclist,No,No,No
766,Male,25,17_to_25,Motorcycle rider,No,No,No
767,Female,57,40_to_64,Passenger,No,No,No
768,Male,32,26_to_39,Driver,No,No,No
769,Male,58,40_to_64,Motorcycle rider,No,No,Yes
770,Male,54,40_to_64,Driver,No,No,No
771,Male,30,26_to_39,Driver,No,No,Yes
772,Male,34,26_to_39,Motorcycle rider,No,No,No
773,Female,34,26_to_39,Motorcycle rider,No,No,No
774,Female,83,75_or_older,Pedestrian,No,No,No
775,Female,55,40_to_64,Driver,No,No,No
776,Male,17,17_to_25,Passenger,No,No,No
777,Male,28,26_to_39,Pedestrian,No,No,No
778,Male,73,65_to_74,Motorcycle rider,No,No,No
779,Male,67,65_to_74,Driver,No,No,No
780,Male,57,40_to_64,Motorcycle rider,No,No,No
781,Female,24,17_to_25,Passenger,No,No,No
782,Male,43,40_to_64,Motorcycle rider,No,No,No
783,Male,62,40_to_64,Driver,No,No,No
784,Female,54,40_to_64,Passenger,No,No,No
785,Male,32,26_to_39,Motorcycle rider,No,No,No
786,Male,20,17_to_25,Motorcycle rider,No,No,No
787,Male,35,26_to_39,Pedestrian,No,No,No
788,Female,39,26_to_39,Driver,No,No,No
789,Male,45,40_to_64,Driver,No,No,No
790,Male,29,26_to_39,Driver,No,No,No
791,Male,49,40_to_64,Motorcycle rider,No,No,No
792,Male,72,65_to_74,Pedestrian,No,No,No
793,Male,42,40_to_64,Pedestrian,No,No,No
794,Female,76,75_or_older,Pedestrian,No,No,No
795,Male,68,65_to_74,Motorcycle rider,No,No,No
796,Male,77,75_or_older,Motorcycle rider,No,No,No
797,Female,69,65_to_74,Driver,No,No,Yes
798,Male,84,75_or_older,Driver,No,No,No
799,Male,20,17_to_25,Motorcycle rider,No,No,No
800,Male,84,75_or_older,Passenger,No,No,No
801,Male,70,65_to_74,Driver,No,Yes,No
802,Female,41,40_to_64,Motorcycle rider,No,No,No
803,Male,56,40_to_64,Driver,No,No,No
804,Male,20,17_to_25,Driver,No,No,No
805,Female,20,17_to_25,Passenger,No,No,No
806,Male,17,17_to_25,Pedestrian,No,No,No
807,Male,80,75_or_older,Pedestrian,No,No,No
808,Male,21,17_to_25,Driver,No,No,No
809,Male,34,26_to_39,Driver,No,No,No
810,Male,19,17_to_25,Driver,No,No,No
811,Male,49,40_to_64,Pedal cyclist,No,No,Yes
812,Male,53,40_to_64,Driver,No,Yes,No
813,Female,33,26_to_39,Driver,No,No,No
814,Male,62,40_to_64,Driver,No,No,Yes
815,Male,31,26_to_39,Pedestrian,No,No,No
816,Male,73,65_to_74,Pedestrian,No,No,No
817,Male,21,17_to_25,Driver,No,No,No
818,Male,20,17_to_25,Pedestrian,No,No,No
819,Female,36,26_to_39,Pedal cyclist,No,No,No
820,Male,51,40_to_64,Pedestrian,No,No,No
821,Male,42,40_to_64,Driver,No,No,No
822,Male,64,40_to_64,Pedestrian,No,No,No
823,Female,23,17_to_25,Passenger,No,No,No
824,Female,19,17_to_25,Passenger,No,No,No
825,Male,73,65_to_74,Driver,No,No,No
826,Male,19,17_to_25,Driver,No,No,No
827,Male,42,40_to_64,Motorcycle rider,No,No,No
828,Male,87,75_or_older,Pedestrian,No,No,No
829,Male,60,40_to_64,Motorcycle rider,No,No,No
830,Male,91,75_or_older,Driver,No,No,No
831,Male,43,40_to_64,Passenger,No,Yes,No
832,Female,47,40_to_64,Driver,No,No,No
833,Male,62,40_to_64,Pedestrian,No,No,No
834,Male,12,0_to_16,Pedestrian,No,No,No
835,Male,82,75_or_older,Driver,No,No,No
836,Male,18,17_to_25,Motorcycle rider,No,No,No
837,Male,19,17_to_25,Motorcycle rider,No,No,No
838,Female,47,40_to_64,Passenger,No,No,No
839,Male,29,26_to_39,Driver,No,No,Yes
840,Male,27,26_to_39,Motorcycle rider,No,No,No
841,Female,70,65_to_74,Passenger,No,No,No
842,Female,40,40_to_64,Driver,No,No,No
843,Male,76,75_or_older,Pedal cyclist,No,No,No
844,Male,69,65_to_74,Driver,No,Yes,No
845,Male,20,17_to_25,Motorcycle rider,No,No,No
846,Female,31,26_to_39,Driver,No,No,No
847,Male,83,75_or_older,Driver,No,No,No
848,Male,19,17_to_25,Driver,No,No,No
849,Female,34,26_to_39,Passenger,No,No,No
850,Male,32,26_to_39,Driver,No,No,No
851,Female,30,26_to_39,Pedal cyclist,No,No,No
852,Male,42,40_to_64,Passenger,No,No,No
853,Male,36,26_to_39,Driver,No,No,No
854,Male,50,40_to_64,Passenger,No,No,No
855,Female,24,17_to_25,Passenger,No,No,No
856,Male,37,26_to_39,Motorcycle rider,No,No,No
857,Male,28,26_to_39,Driver,No,No,No
858,Male,58,40_to_64,Pedal cyclist,No,No,No
859,Male,54,40_to_64,Motorcycle rider,No,No,No
860,Male,46,40_to_64,Motorcycle rider,No,No,No
861,Male,56,40_to_64,Motorcycle rider,No,No,No
862,Male,61,40_to_64,Motorcycle rider,No,No,No
863,Male,78,75_or_older,Motorcycle rider,No,No,No
864,Female,53,40_to_64,Motorcycle rider,No,No,No
865,Male,27,26_to_39,Driver,No,No,No
866,Female,27,26_to_39,Passenger,No,No,No
867,Male,41,40_to_64,Driver,No,No,No
868,Male,19,17_to_25,Motorcycle rider,No,No,No
869,Male,27,26_to_39,Pedestrian,No,No,No
870,Male,48,40_to_64,Driver,No,No,No
871,Male,32,26_to_39,Driver,No,No,Yes
872,Male,63,40_to_64,Motorcycle rider,No,No,Yes
873,Male,66,65_to_74,Driver,No,No,No
874,Male,32,26_to_39,Motorcycle rider,No,No,No
875,Male,69,65_to_74,Motorcycle rider,No,No,No
876,Female,93,75_or_older,Pedestrian,No,No,No
877,Male,30,26_to_39,Passenger,No,No,No
878,Male,72,65_to_74,Motorcycle rider,No,No,No
879,Male,48,40_to_64,Motorcycle rider,No,No,No
880,Male,42,40_to_64,Motorcycle rider,No,No,No
881,Male,51,40_to_64,Driver,No,No,No
882,Male,27,26_to_39,Motorcycle rider,No,No,No
883,Female,28,26_to_39,Driver,No,No,No
884,Female,72,65_to_74,Driver,No,No,No
885,Male,20,17_to_25,Motorcycle rider,No,No,No
886,Male,61,40_to_64,Motorcycle rider,No,No,No
887,Male,43,40_to_64,Driver,No,No,No
888,Female,16,0_to_16,Passenger,No,No,Yes
889,Female,39,26_to_39,Driver,No,No,Yes
890,Male,37,26_to_39,Motorcycle rider,No,No,No
891,Male,31,26_to_39,Motorcycle rider,No,No,No
892,Female,55,40_to_64,Pedestrian,No,Yes,No
893,Male,51,40_to_64,Driver,No,No,No
894,Female,42,40_to_64,Driver,No,No,No
895,Male,29,26_to_39,Driver,No,Yes,Yes
896,Male,36,26_to_39,Driver,No,No,No
897,Male,35,26_to_39,Motorcycle rider,No,No,No
898,Female,15,0_to_16,Passenger,No,No,No
899,Male,64,40_to_64,Driver,No,No,No
900,Male,38,26_to_39,Motorcycle rider,No,No,No
901,Male,54,40_to_64,Driver,No,No,No
902,Female,3,0_to_16,Pedestrian,No,No,No
903,Female,32,26_to_39,Driver,No,No,No
904,Male,17,17_to_25,Driver,No,No,Yes
905,Female,21,17_to_25,Driver,No,No,No
906,Male,38,26_to_39,Driver,No,No,No
907,Male,24,17_to_25,Motorcycle rider,No,No,No
908,Female,47,40_to_64,Driver,No,Yes,No
909,Male,55,40_to_64,Driver,No,No,No
910,Male,58,40_to_64,Passenger,No,No,No
911,Female,56,40_to_64,Driver,No,No,Yes
912,Male,9,0_to_16,Passenger,No,No,No
913,Male,23,17_to_25,Motorcycle rider,No,No,No
914,Female,1,0_to_16,Pedestrian,No,No,No
915,Male,26,26_to_39,Driver,No,No,No
916,Female,79,75_or_older,Passenger,No,No,No
917,Male,32,26_to_39,Pedestrian,No,No,No
918,Male,19,17_to_25,Motorcycle rider,No,No,No
919,Male,30,26_to_39,Pedestrian,No,No,No
920,Male,46,40_to_64,Driver,No,No,No
921,Male,76,75_or_older,Driver,No,No,No
922,Male,31,26_to_39,Driver,No,No,No
923,Male,29,26_to_39,Driver,No,No,No
924,Female,50,40_to_64,Passenger,No,No,Yes
925,Male,71,65_to_74,Driver,No,No,Yes
926,Male,41,40_to_64,Motorcycle rider,No,No,No
927,Male,17,17_to_25,Passenger,No,No,No
928,Male,17,17_to_25,Passenger,No,No,No
929,Male,16,0_to_16,Pedestrian,No,No,No
930,Female,81,75_or_older,Passenger,No,No,No
931,Male,59,40_to_64,Motorcycle rider,No,No,No
932,Male,30,26_to_39,Motorcycle rider,No,No,No
933,Male,32,26_to_39,Driver,No,No,No
934,Male,21,17_to_25,Driver,No,No,No
935,Female,90,75_or_older,Passenger,No,No,No
936,Male,29,26_to_39,Driver,No,No,No
937,Female,63,40_to_64,Pedestrian,No,No,No
938,Female,51,40_to_64,Driver,No,No,No
939,Female,26,26_to_39,Passenger,No,No,No
940,Male,11,0_to_16,Passenger,No,No,No
941,Male,20,17_to_25,Motorcycle rider,No,No,No
942,Female,19,17_to_25,Driver,No,No,No
943,Female,70,65_to_74,Driver,No,No,No
944,Male,33,26_to_39,Driver,No,No,No
945,Female,23,17_to_25,Motorcycle pillion passenger,No,Yes,No
946,Male,41,40_to_64,Driver,No,No,No
947,Male,38,26_to_39,Motorcycle rider,No,Yes,No
948,Male,66,65_to_74,Motorcycle rider,No,No,No
949,Male,37,26_to_39,Motorcycle rider,No,No,No
950,Male,52,40_to_64,Driver,No,Yes,No
951,Female,69,65_to_74,Pedestrian,No,No,No
952,Male,22,17_to_25,Driver,No,No,No
953,Male,61,40_to_64,Driver,No,No,No
954,Male,80,75_or_older,Pedestrian,No,No,No
955,Male,52,40_to_64,Motorcycle rider,No,No,No
956,Male,83,75_or_older,Driver,No,No,No
957,Male,62,40_to_64,Driver,No,No,No
958,Female,65,65_to_74,Driver,No,No,Yes
959,Male,43,40_to_64,Passenger,No,No,No
960,Male,37,26_to_39,Driver,No,No,No
961,Male,54,40_to_64,Driver,No,No,Yes
962,Male,88,75_or_older,Driver,No,No,No
963,Female,80,75_or_older,Driver,No,No,No
964,Male,88,75_or_older,Driver,No,No,No
965,Male,29,26_to_39,Driver,No,No,No
966,Male,20,17_to_25,Driver,No,No,No
967,Male,74,65_to_74,Driver,No,No,No
968,Male,64,40_to_64,Pedal cyclist,No,No,No
969,Female,90,75_or_older,Driver,No,No,No
970,Male,87,75_or_older,Driver,No,No,No
971,Male,91,75_or_older,Pedestrian,No,No,No
972,Male,65,65_to_74,Pedestrian,No,No,No
973,Male,27,26_to_39,Motorcycle rider,No,No,No
974,Male,65,65_to_74,Driver,No,No,No
975,Female,19,17_to_25,Driver,No,No,Yes
976,Male,61,40_to_64,Motorcycle rider,No,No,No
977,Male,48,40_to_64,Driver,No,No,No
978,Female,12,0_to_16,Passenger,No,No,No
979,Female,49,40_to_64,Pedestrian,No,No,No
980,Male,70,65_to_74,Driver,No,No,No
981,Male,22,17_to_25,Driver,No,No,No
982,Male,19,17_to_25,Passenger,No,No,No
983,Male,37,26_to_39,Motorcycle rider,No,No,No
984,Male,37,26_to_39,Pedestrian,No,No,No
985,Male,43,40_to_64,Motorcycle rider,No,No,Yes
986,Male,42,40_to_64,Motorcycle rider,No,No,No
987,Male,74,65_to_74,Driver,No,No,No
988,Male,77,75_or_older,Motorcycle rider,No,No,No
989,Female,11,0_to_16,Passenger,No,No,No
990,Male,49,40_to_64,Driver,No,No,No
991,Male,42,40_to_64,Driver,No,No,No
992,Female,51,40_to_64,Driver,No,No,Yes
993,Female,43,40_to_64,Pedestrian,No,No,No
994,Male,63,40_to_64,Driver,No,No,No
995,Male,27,26_to_39,Driver,No,No,No
996,Female,48,40_to_64,Passenger,No,No,Yes
997,Male,28,26_to_39,Driver,No,No,Yes
998,Male,18,17_to_25,Driver,No,No,No
999,Male,48,40_to_64,Driver,No,No,Yes
1000,Male,56,40_to_64,Driver,No,No,No
1001,Male,64,40_to_64,Pedestrian,No,No,No
1002,Male,59,40_to_64,Driver,No,No,No
1003,Male,30,26_to_39,Driver,No,No,Yes
1004,Male,29,26_to_39,Passenger,No,No,Yes
1005,Male,67,65_to_74,Driver,No,No,No
1006,Female,80,75_or_older,Passenger,No,No,No
1007,Male,59,40_to_64,Driver,No,No,Yes
1008,Female,25,17_to_25,Driver,No,No,No
1009,Male,31,26_to_39,Driver,No,No,No
1010,Male,26,26_to_39,Driver,No,No,No
1011,Male,27,26_to_39,Motorcycle rider,No,No,No
1012,Male,26,26_to_39,Motorcycle rider,No,No,No
1013,Male,55,40_to_64,Motorcycle rider,No,No,No
1014,Male,40,40_to_64,Driver,No,No,No
1015,Female,38,26_to_39,Passenger,No,No,No
1016,Male,49,40_to_64,Driver,No,No,No
1017,Male,41,40_to_64,Driver,No,No,No
1018,Male,44,40_to_64,Driver,No,No,No
1019,Male,17,17_to_25,Motorcycle rider,No,No,No
1020,Male,24,17_to_25,Passenger,No,No,No
1021,Male,29,26_to_39,Driver,No,No,No
1022,Male,31,26_to_39,Motorcycle rider,No,No,No
1023,Female,89,75_or_older,Passenger,No,No,No
1024,Male,41,40_to_64,Driver,No,No,No
1025,Male,20,17_to_25,Driver,No,No,No
1026,Male,71,65_to_74,Driver,No,No,No
1027,Female,32,26_to_39,Pedestrian,No,No,No
1028,Female,18,17_to_25,Passenger,No,No,No
1029,Male,18,17_to_25,Driver,No,No,No
1030,Male,23,17_to_25,Passenger,No,No,No
1031,Male,84,75_or_older,Passenger,No,No,No
1032,Male,58,40_to_64,Driver,No,No,No
1033,Male,65,65_to_74,Motorcycle rider,No,No,No
1034,Female,92,75_or_older,Pedestrian,No,No,No
1035,Male,57,40_to_64,Passenger,No,No,No
1036,Male,48,40_to_64,Driver,No,No,No
1037,Male,2,0_to_16,Pedestrian,No,No,No
1038,Male,87,75_or_older,Driver,No,No,No
1039,Male,37,26_to_39,Motorcycle rider,No,No,No
1040,Male,73,65_to_74,Motorcycle rider,No,No,No
1041,Male,16,0_to_16,Passenger,No,No,No
1042,Male,35,26_to_39,Driver,No,No,No
1043,Male,24,17_to_25,Motorcycle rider,No,No,No
1044,Male,79,75_or_older,Pedestrian,No,No,No
1045,Female,20,17_to_25,Driver,No,No,No
1046,Female,38,26_to_39,Driver,No,No,No
1047,Male,32,26_to_39,Driver,No,No,No
1048,Male,65,65_to_74,Motorcycle rider,No,No,No
1049,Male,55,40_to_64,Motorcycle rider,No,No,No
1050,Male,85,75_or_older,Motorcycle rider,No,No,No
1051,Male,39,26_to_39,Motorcycle rider,No,No,No
1052,Male,47,40_to_64,Motorcycle rider,No,No,No
1053,Male,75,75_or_older,Driver,No,No,No
1054,Female,85,75_or_older,Driver,No,No,No
1055,Male,73,65_to_74,Driver,No,No,No
1056,Male,18,17_to_25,Passenger,No,No,No
1057,Male,23,17_to_25,Motorcycle rider,No,No,No
1058,Female,41,40_to_64,Driver,No,No,No
1059,Male,31,26_to_39,Driver,No,No,No
1060,Male,77,75_or_older,Motorcycle rider,No,No,No
1061,Male,84,75_or_older,Driver,No,No,No
1062,Female,54,40_to_64,Driver,No,Yes,No
1063,Female,62,40_to_64,Passenger,No,Yes,No
1064,Male,72,65_to_74,Pedestrian,No,No,No
1065,Male,21,17_to_25,Passenger,No,No,No
1066,Male,24,17_to_25,Driver,No,No,No
1067,Male,70,65_to_74,Driver,No,No,No
1068,Male,70,65_to_74,Driver,No,No,No
1069,Male,27,26_to_39,Passenger,No,No,No
1070,Female,25,17_to_25,Passenger,No,No,No
1071,Female,24,17_to_25,Passenger,No,No,No
1072,Male,53,40_to_64,Pedal cyclist,No,No,No
1073,Male,62,40_to_64,Driver,No,No,No
1074,Male,30,26_to_39,Driver,No,No,No
1075,Male,7,0_to_16,Pedestrian,No,No,No
1076,Male,52,40_to_64,Motorcycle rider,No,No,No
1077,Male,37,26_to_39,Motorcycle rider,No,No,No
1078,Male,25,17_to_25,Driver,No,No,No
1079,Male,36,26_to_39,Motorcycle rider,No,No,No
1080,Male,26,26_to_39,Passenger,No,No,No
1081,Male,19,17_to_25,Passenger,No,No,No
1082,Female,85,75_or_older,Passenger,No,No,No
1083,Male,57,40_to_64,Driver,No,No,No
1084,Female,67,65_to_74,Driver,No,Yes,No
